,Country,Country Code,Year,PIB_(1000_US$),contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces,Commodity Code,Simple Average,Weighted Average,Imports Value in 1000 USD
9448,Costa Rica,CRI,2013,49745088.1116953,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,1,9.0,9.0,1.176
9449,Costa Rica,CRI,2013,49745088.1116953,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,3,10.67,10.67,3.525
9450,Costa Rica,CRI,2013,49745088.1116953,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,4,0.0,0.0,0.065
9451,Costa Rica,CRI,2013,49745088.1116953,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,5,0.0,0.0,57.209
9452,Costa Rica,CRI,2013,49745088.1116953,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,6,1.8,1.8,4.413
9453,Costa Rica,CRI,2013,49745088.1116953,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,8,14.0,14.0,421.974
9454,Costa Rica,CRI,2013,49745088.1116953,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,9,12.33,12.33,0.049
9455,Costa Rica,CRI,2013,49745088.1116953,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,10,11.96,11.06,32848.809
9456,Costa Rica,CRI,2013,49745088.1116953,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,11,0.9,0.0,1381.4979999999996
9457,Costa Rica,CRI,2013,49745088.1116953,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,12,0.0,0.0,1801.082
9458,Costa Rica,CRI,2013,49745088.1116953,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,13,0.0,0.0,238.058
9459,Costa Rica,CRI,2013,49745088.1116953,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,15,3.7,3.31,371.621
9460,Cuba,CUB,2013,77148000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,2,10.0,10.0,25994.779
9461,Cuba,CUB,2013,77148000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,4,10.0,5.13,1769.92
9462,Cuba,CUB,2013,77148000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,7,10.0,10.0,0.018000000000000002
9463,Cuba,CUB,2013,77148000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,9,12.5,17.5,28857.159
9464,Cuba,CUB,2013,77148000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,10,12.5,12.59,104301.767
9465,Cuba,CUB,2013,77148000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,11,4.0,4.0,0.024
9466,Cuba,CUB,2013,77148000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,12,2.0,2.6,172.02900000000002
9467,Cuba,CUB,2013,77148000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,15,8.33,5.09,82932.613
9468,Dominican Republic,DOM,2013,62682158.7006381,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,1,8.0,8.0,0.001
9469,Dominican Republic,DOM,2013,62682158.7006381,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,3,20.0,20.0,0.165
9470,Dominican Republic,DOM,2013,62682158.7006381,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,4,20.0,20.0,185.529
9471,Dominican Republic,DOM,2013,62682158.7006381,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,7,20.0,20.0,0.792
9472,Dominican Republic,DOM,2013,62682158.7006381,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,8,20.0,20.0,34.895
9473,Dominican Republic,DOM,2013,62682158.7006381,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,9,10.0,10.0,805.591
9474,Dominican Republic,DOM,2013,62682158.7006381,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,10,0.0,0.0,121833.847
9475,Dominican Republic,DOM,2013,62682158.7006381,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,11,3.6,1.83,197.458
9476,Dominican Republic,DOM,2013,62682158.7006381,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,12,0.0,0.0,1057.617
9477,Dominican Republic,DOM,2013,62682158.7006381,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,13,0.0,0.0,343.0619999999999
9478,Dominican Republic,DOM,2013,62682158.7006381,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,15,3.5,0.0,3388.431
9479,"Egypt, Arab Rep.",EGY,2013,288586231.501877,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.816,1,0.0,0.0,18654.464
9480,"Egypt, Arab Rep.",EGY,2013,288586231.501877,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.816,2,18.57,6.86,635633.7579999999
9481,"Egypt, Arab Rep.",EGY,2013,288586231.501877,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.816,4,1.25,1.25,429.068
9482,"Egypt, Arab Rep.",EGY,2013,288586231.501877,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.816,5,2.0,2.0,2138.699
9483,"Egypt, Arab Rep.",EGY,2013,288586231.501877,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.816,7,2.0,2.0,11656.015
9484,"Egypt, Arab Rep.",EGY,2013,288586231.501877,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.816,8,5.0,5.0,118.542
9485,"Egypt, Arab Rep.",EGY,2013,288586231.501877,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.816,9,3.0,0.43,7911.911
9486,"Egypt, Arab Rep.",EGY,2013,288586231.501877,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.816,10,0.0,0.0,593130.725
9487,"Egypt, Arab Rep.",EGY,2013,288586231.501877,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.816,11,2.0,2.0,169.726
9488,"Egypt, Arab Rep.",EGY,2013,288586231.501877,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.816,12,0.0,0.0,1.356
9489,"Egypt, Arab Rep.",EGY,2013,288586231.501877,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.816,14,2.0,2.0,404.224
9490,"Egypt, Arab Rep.",EGY,2013,288586231.501877,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.816,15,5.0,0.27,26760.061
9491,Fiji,FJI,2013,4190143.20625611,0,0,0,0,0,0,0,0,13292.46,13706.86,13803.8,13764.34,9,15.0,15.0,101.749
9492,Fiji,FJI,2013,4190143.20625611,0,0,0,0,0,0,0,0,13292.46,13706.86,13803.8,13764.34,12,0.0,0.0,27.095
9493,Georgia,GEO,2013,17189491.403150197,0,0,0,0,0,0,0,0,11846.24,11399.65,11252.82,11194.32,2,9.5,7.99,34487.9
9494,Georgia,GEO,2013,17189491.403150197,0,0,0,0,0,0,0,0,11846.24,11399.65,11252.82,11194.32,3,0.0,0.0,508.7
9495,Georgia,GEO,2013,17189491.403150197,0,0,0,0,0,0,0,0,11846.24,11399.65,11252.82,11194.32,4,0.0,0.0,156.0
9496,Georgia,GEO,2013,17189491.403150197,0,0,0,0,0,0,0,0,11846.24,11399.65,11252.82,11194.32,5,0.0,0.0,1067.0
9497,Georgia,GEO,2013,17189491.403150197,0,0,0,0,0,0,0,0,11846.24,11399.65,11252.82,11194.32,9,0.0,0.0,115.8
9498,Ghana,GHA,2013,63277216.9285093,0,0,0,0,0,0,0,0,5985.302,5762.07,5625.956,5532.325,2,20.0,20.0,54004.89599999999
9499,Ghana,GHA,2013,63277216.9285093,0,0,0,0,0,0,0,0,5985.302,5762.07,5625.956,5532.325,3,5.0,5.0,262.84
9500,Ghana,GHA,2013,63277216.9285093,0,0,0,0,0,0,0,0,5985.302,5762.07,5625.956,5532.325,4,20.0,20.0,368.3730000000001
9501,Ghana,GHA,2013,63277216.9285093,0,0,0,0,0,0,0,0,5985.302,5762.07,5625.956,5532.325,5,20.0,20.0,319.3590000000001
9502,Ghana,GHA,2013,63277216.9285093,0,0,0,0,0,0,0,0,5985.302,5762.07,5625.956,5532.325,10,10.0,9.11,39.182
9503,Ghana,GHA,2013,63277216.9285093,0,0,0,0,0,0,0,0,5985.302,5762.07,5625.956,5532.325,12,0.0,0.0,14.311
9504,Ghana,GHA,2013,63277216.9285093,0,0,0,0,0,0,0,0,5985.302,5762.07,5625.956,5532.325,13,10.0,10.0,33.414
9505,Ghana,GHA,2013,63277216.9285093,0,0,0,0,0,0,0,0,5985.302,5762.07,5625.956,5532.325,15,20.0,20.0,88.47399999999998
9506,Guinea,GIN,2013,8376613.84327265,0,0,0,0,0,0,0,0,4984.344,4529.304,4763.165,4612.971,2,20.0,20.0,1108.65
9507,Guinea,GIN,2013,8376613.84327265,0,0,0,0,0,0,0,0,4984.344,4529.304,4763.165,4612.971,15,20.0,20.0,7.862999999999999
9508,"Gambia, The",GMB,2013,1375608.95610386,0,0,0,0,0,0,0,0,5253.954000000001,4736.056,4756.714,4594.098,2,20.0,20.0,608.927
9509,"Gambia, The",GMB,2013,1375608.95610386,0,0,0,0,0,0,0,0,5253.954000000001,4736.056,4756.714,4594.098,4,5.0,5.0,4.68
9510,"Gambia, The",GMB,2013,1375608.95610386,0,0,0,0,0,0,0,0,5253.954000000001,4736.056,4756.714,4594.098,5,20.0,20.0,2.6910000000000003
9511,"Gambia, The",GMB,2013,1375608.95610386,0,0,0,0,0,0,0,0,5253.954000000001,4736.056,4756.714,4594.098,10,0.0,0.0,8671.87
9512,"Gambia, The",GMB,2013,1375608.95610386,0,0,0,0,0,0,0,0,5253.954000000001,4736.056,4756.714,4594.098,15,12.5,16.81,19.527
9513,Guatemala,GTM,2013,53851153.4466959,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.761,1,10.0,10.0,2.92
9514,Guatemala,GTM,2013,53851153.4466959,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.761,3,15.0,15.0,0.035
9515,Guatemala,GTM,2013,53851153.4466959,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.761,8,15.0,15.0,1082.803
9516,Guatemala,GTM,2013,53851153.4466959,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.761,9,10.0,3.89,564.656
9517,Guatemala,GTM,2013,53851153.4466959,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.761,10,14.98,13.95,39210.745
9518,Guatemala,GTM,2013,53851153.4466959,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.761,11,0.0,0.0,235.936
9519,Guatemala,GTM,2013,53851153.4466959,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.761,12,0.0,0.0,3804.017
9520,Guatemala,GTM,2013,53851153.4466959,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.761,13,0.0,0.0,134.02
9521,Guatemala,GTM,2013,53851153.4466959,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.761,15,5.38,4.07,341.099
9522,Guyana,GUY,2013,2987684.17024434,1,0,0,0,0,0,0,0,3597.7209999999995,2752.313,3185.541,2913.655,2,20.0,20.0,123.147
9523,Guyana,GUY,2013,2987684.17024434,1,0,0,0,0,0,0,0,3597.7209999999995,2752.313,3185.541,2913.655,3,20.0,20.0,1.671
9524,Guyana,GUY,2013,2987684.17024434,1,0,0,0,0,0,0,0,3597.7209999999995,2752.313,3185.541,2913.655,4,35.83,28.51,84.31299999999997
9525,Guyana,GUY,2013,2987684.17024434,1,0,0,0,0,0,0,0,3597.7209999999995,2752.313,3185.541,2913.655,7,22.5,22.5,18.546
9526,Guyana,GUY,2013,2987684.17024434,1,0,0,0,0,0,0,0,3597.7209999999995,2752.313,3185.541,2913.655,9,18.13,29.81,4.99
9527,Guyana,GUY,2013,2987684.17024434,1,0,0,0,0,0,0,0,3597.7209999999995,2752.313,3185.541,2913.655,10,17.5,27.97,269.91200000000003
9528,Guyana,GUY,2013,2987684.17024434,1,0,0,0,0,0,0,0,3597.7209999999995,2752.313,3185.541,2913.655,11,5.0,5.0,117.443
9529,Guyana,GUY,2013,2987684.17024434,1,0,0,0,0,0,0,0,3597.7209999999995,2752.313,3185.541,2913.655,12,12.5,9.01,684.2130000000002
9530,Guyana,GUY,2013,2987684.17024434,1,0,0,0,0,0,0,0,3597.7209999999995,2752.313,3185.541,2913.655,13,5.0,5.0,3.679
9531,Guyana,GUY,2013,2987684.17024434,1,0,0,0,0,0,0,0,3597.7209999999995,2752.313,3185.541,2913.655,15,40.0,40.0,131.344
9532,Haiti,HTI,2013,8485077.20526002,0,0,0,0,0,0,0,0,5452.4490000000005,4664.838,5123.111,4991.032,2,12.5,17.81,7776.613
9533,Haiti,HTI,2013,8485077.20526002,0,0,0,0,0,0,0,0,5452.4490000000005,4664.838,5123.111,4991.032,3,0.0,0.0,25.763
9534,Haiti,HTI,2013,8485077.20526002,0,0,0,0,0,0,0,0,5452.4490000000005,4664.838,5123.111,4991.032,4,3.5,3.5,244.635
9535,Haiti,HTI,2013,8485077.20526002,0,0,0,0,0,0,0,0,5452.4490000000005,4664.838,5123.111,4991.032,9,5.0,5.0,35.25199999999999
9536,Haiti,HTI,2013,8485077.20526002,0,0,0,0,0,0,0,0,5452.4490000000005,4664.838,5123.111,4991.032,11,3.5,3.5,4328.574000000001
9537,Haiti,HTI,2013,8485077.20526002,0,0,0,0,0,0,0,0,5452.4490000000005,4664.838,5123.111,4991.032,15,7.5,3.88,67.874
9538,Indonesia,IDN,2013,912524136.7180179,0,0,0,0,0,0,0,0,15644.48,16326.22,16024.37,15994.88,7,2.5,2.5,211.699
9539,Indonesia,IDN,2013,912524136.7180179,0,0,0,0,0,0,0,0,15644.48,16326.22,16024.37,15994.88,9,5.0,5.0,9149.75
9540,Indonesia,IDN,2013,912524136.7180179,0,0,0,0,0,0,0,0,15644.48,16326.22,16024.37,15994.88,10,5.0,5.0,344196.50700000004
9541,Indonesia,IDN,2013,912524136.7180179,0,0,0,0,0,0,0,0,15644.48,16326.22,16024.37,15994.88,12,5.0,5.0,34.341
9542,Indonesia,IDN,2013,912524136.7180179,0,0,0,0,0,0,0,0,15644.48,16326.22,16024.37,15994.88,13,5.0,5.0,298.698
9543,Indonesia,IDN,2013,912524136.7180179,0,0,0,0,0,0,0,0,15644.48,16326.22,16024.37,15994.88,15,5.0,5.0,671.505
9544,India,IND,2013,1856722121.39453,0,0,0,0,0,0,0,0,14441.49,14251.55,13949.72,13908.2,1,30.0,30.0,140.97
9545,India,IND,2013,1856722121.39453,0,0,0,0,0,0,0,0,14441.49,14251.55,13949.72,13908.2,6,30.0,30.0,24.334
9546,India,IND,2013,1856722121.39453,0,0,0,0,0,0,0,0,14441.49,14251.55,13949.72,13908.2,7,30.0,30.0,6701.986999999999
9547,India,IND,2013,1856722121.39453,0,0,0,0,0,0,0,0,14441.49,14251.55,13949.72,13908.2,8,50.0,50.0,592.705
9548,India,IND,2013,1856722121.39453,0,0,0,0,0,0,0,0,14441.49,14251.55,13949.72,13908.2,9,66.85,68.34,2306.268
9549,India,IND,2013,1856722121.39453,0,0,0,0,0,0,0,0,14441.49,14251.55,13949.72,13908.2,10,33.33,49.05,1591.546
9550,India,IND,2013,1856722121.39453,0,0,0,0,0,0,0,0,14441.49,14251.55,13949.72,13908.2,12,10.0,14.97,245.055
9551,India,IND,2013,1856722121.39453,0,0,0,0,0,0,0,0,14441.49,14251.55,13949.72,13908.2,13,22.3,15.04,7453.8809999999985
9552,India,IND,2013,1856722121.39453,0,0,0,0,0,0,0,0,14441.49,14251.55,13949.72,13908.2,14,30.0,30.0,0.303
9553,India,IND,2013,1856722121.39453,0,0,0,0,0,0,0,0,14441.49,14251.55,13949.72,13908.2,15,28.75,2.8,230703.49
9554,Israel,ISR,2013,292636164.00063694,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,2,0.0,0.0,77458.0
9555,Israel,ISR,2013,292636164.00063694,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,3,6.0,6.0,38.0
9556,Israel,ISR,2013,292636164.00063694,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,5,0.0,0.0,203.0
9557,Israel,ISR,2013,292636164.00063694,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,8,4.0,4.0,40.0
9558,Israel,ISR,2013,292636164.00063694,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,9,4.0,1.84,1815.0
9559,Israel,ISR,2013,292636164.00063694,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,10,0.0,0.0,9276.0
9560,Israel,ISR,2013,292636164.00063694,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,12,0.0,0.0,1.0
9561,Israel,ISR,2013,292636164.00063694,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,13,1.25,0.0,1444.0
9562,Israel,ISR,2013,292636164.00063694,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,15,2.0,0.91,291.0
9563,Jamaica,JAM,2013,14262589.157741299,0,0,0,0,0,0,0,0,5663.679,4913.289000000001,5380.242,5264.128,7,2.5,2.5,59.99800000000001
9564,Jamaica,JAM,2013,14262589.157741299,0,0,0,0,0,0,0,0,5663.679,4913.289000000001,5380.242,5264.128,8,5.0,5.0,5.627000000000002
9565,Jamaica,JAM,2013,14262589.157741299,0,0,0,0,0,0,0,0,5663.679,4913.289000000001,5380.242,5264.128,9,40.0,40.0,100.086
9566,Jamaica,JAM,2013,14262589.157741299,0,0,0,0,0,0,0,0,5663.679,4913.289000000001,5380.242,5264.128,10,16.67,0.17,9368.014
9567,Jamaica,JAM,2013,14262589.157741299,0,0,0,0,0,0,0,0,5663.679,4913.289000000001,5380.242,5264.128,11,5.0,5.0,32.661
9568,Jamaica,JAM,2013,14262589.157741299,0,0,0,0,0,0,0,0,5663.679,4913.289000000001,5380.242,5264.128,12,0.0,0.0,55.994
9569,Jamaica,JAM,2013,14262589.157741299,0,0,0,0,0,0,0,0,5663.679,4913.289000000001,5380.242,5264.128,15,40.0,40.0,2.339
9570,Jordan,JOR,2013,34064873.239436604,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,1,0.0,0.0,28376.005
9571,Jordan,JOR,2013,34064873.239436604,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,2,11.11,16.28,149634.12900000002
9572,Jordan,JOR,2013,34064873.239436604,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,3,0.0,0.0,108.704
9573,Jordan,JOR,2013,34064873.239436604,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,4,15.0,19.7,41.107
9574,Jordan,JOR,2013,34064873.239436604,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,5,0.0,0.0,2.021
9575,Jordan,JOR,2013,34064873.239436604,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,8,20.0,20.0,5.032
9576,Jordan,JOR,2013,34064873.239436604,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,9,16.67,0.22,23570.84
9577,Jordan,JOR,2013,34064873.239436604,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,10,0.0,0.0,44639.26
9578,Jordan,JOR,2013,34064873.239436604,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,13,0.0,0.0,71.165
9579,Jordan,JOR,2013,34064873.239436604,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,15,0.0,0.0,67.663
9580,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,1,0.0,0.0,19.048
9581,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,2,3.11,6.84,1056681.596
9582,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,3,3.57,2.22,12191.811000000003
9583,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,4,29.33,26.27,35.708
9584,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,5,0.0,0.0,26051.006
9585,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,6,0.0,0.0,1174.69
9586,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,7,7.61,5.03,250.277
9587,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,8,3.24,6.54,7226.166999999998
9588,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,9,3.45,0.2,549774.13
9589,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,10,1.67,0.5,1333027.409
9590,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,11,15.17,15.75,123.735
9591,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,12,3.82,0.02,406002.674
9592,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,13,3.02,3.23,2930.868
9593,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,14,0.15,0.0,9056.857
9594,Japan,JPN,2013,5155717056.27083,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,15,1.77,0.67,30891.573
9595,Kyrgyz Republic,KGZ,2013,7335027.59191628,0,0,0,0,0,0,0,0,14281.39,13838.02,13729.6,13683.06,2,10.0,10.0,327.635
9596,Kyrgyz Republic,KGZ,2013,7335027.59191628,0,0,0,0,0,0,0,0,14281.39,13838.02,13729.6,13683.06,8,3.33,2.23,3.192
9597,Kyrgyz Republic,KGZ,2013,7335027.59191628,0,0,0,0,0,0,0,0,14281.39,13838.02,13729.6,13683.06,9,10.0,10.0,36.0
9598,Kyrgyz Republic,KGZ,2013,7335027.59191628,0,0,0,0,0,0,0,0,14281.39,13838.02,13729.6,13683.06,12,0.0,0.0,1.818
9599,"Korea, Rep.",KOR,2013,1305604981.27191,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,1,7.0,7.84,4.041
9600,"Korea, Rep.",KOR,2013,1305604981.27191,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,2,20.79,21.58,147191.982
9601,"Korea, Rep.",KOR,2013,1305604981.27191,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,3,12.99,10.8,7548.836999999998
9602,"Korea, Rep.",KOR,2013,1305604981.27191,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,4,31.17,8.01,332.24300000000005
9603,"Korea, Rep.",KOR,2013,1305604981.27191,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,6,8.0,8.0,0.368
9604,"Korea, Rep.",KOR,2013,1305604981.27191,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,8,28.5,8.06,19.056
9605,"Korea, Rep.",KOR,2013,1305604981.27191,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,9,16.63,2.1,63422.371
9606,"Korea, Rep.",KOR,2013,1305604981.27191,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,10,145.26,408.8,1255591.442
9607,"Korea, Rep.",KOR,2013,1305604981.27191,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,11,144.91,126.79,5843.132
9608,"Korea, Rep.",KOR,2013,1305604981.27191,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,12,5.33,7.35,233704.629
9609,"Korea, Rep.",KOR,2013,1305604981.27191,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,13,50.73,109.37,2051.438
9610,"Korea, Rep.",KOR,2013,1305604981.27191,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,15,7.11,8.92,2433.885
9611,Moldova,MDA,2013,9496684.621984942,0,0,0,0,0,0,0,0,10880.65,10325.63,10321.73,10251.17,2,15.0,15.0,5506.5
9612,Moldova,MDA,2013,9496684.621984942,0,0,0,0,0,0,0,0,10880.65,10325.63,10321.73,10251.17,5,10.0,10.0,157.5
9613,Moldova,MDA,2013,9496684.621984942,0,0,0,0,0,0,0,0,10880.65,10325.63,10321.73,10251.17,6,15.0,15.0,0.2
9614,Moldova,MDA,2013,9496684.621984942,0,0,0,0,0,0,0,0,10880.65,10325.63,10321.73,10251.17,8,10.28,10.02,162.2
9615,Moldova,MDA,2013,9496684.621984942,0,0,0,0,0,0,0,0,10880.65,10325.63,10321.73,10251.17,9,8.33,9.03,26.9
9616,Moldova,MDA,2013,9496684.621984942,0,0,0,0,0,0,0,0,10880.65,10325.63,10321.73,10251.17,12,0.0,0.0,0.1
9617,Madagascar,MDG,2013,12423555.2693893,0,0,0,0,0,0,0,0,9591.817,10003.64,9626.45,9595.475,2,20.0,20.0,45.81399999999999
9618,Madagascar,MDG,2013,12423555.2693893,0,0,0,0,0,0,0,0,9591.817,10003.64,9626.45,9595.475,9,20.0,20.0,2.616
9619,Madagascar,MDG,2013,12423555.2693893,0,0,0,0,0,0,0,0,9591.817,10003.64,9626.45,9595.475,10,0.0,0.0,542.901
9620,Madagascar,MDG,2013,12423555.2693893,0,0,0,0,0,0,0,0,9591.817,10003.64,9626.45,9595.475,12,0.0,0.0,5.5520000000000005
9621,Maldives,MDV,2013,3295011.3817540496,0,0,0,0,0,0,0,0,13264.65,13500.26,13106.24,13084.92,2,0.0,0.0,16309.918
9622,Maldives,MDV,2013,3295011.3817540496,0,0,0,0,0,0,0,0,13264.65,13500.26,13106.24,13084.92,5,0.0,0.0,142.542
9623,Mexico,MEX,2013,1274443084.71657,0,0,0,0,0,0,0,0,7439.6359999999995,6841.765,7621.778,7513.794,1,15.0,15.0,4.061
9624,Mexico,MEX,2013,1274443084.71657,0,0,0,0,0,0,0,0,7439.6359999999995,6841.765,7621.778,7513.794,2,158.5,143.64,872.187
9625,Mexico,MEX,2013,1274443084.71657,0,0,0,0,0,0,0,0,7439.6359999999995,6841.765,7621.778,7513.794,4,20.0,20.0,4.982
9626,Mexico,MEX,2013,1274443084.71657,0,0,0,0,0,0,0,0,7439.6359999999995,6841.765,7621.778,7513.794,6,8.57,8.57,22.446
9627,Mexico,MEX,2013,1274443084.71657,0,0,0,0,0,0,0,0,7439.6359999999995,6841.765,7621.778,7513.794,7,18.75,18.75,0.052000000000000005
9628,Mexico,MEX,2013,1274443084.71657,0,0,0,0,0,0,0,0,7439.6359999999995,6841.765,7621.778,7513.794,8,17.5,19.63,5480.515
9629,Mexico,MEX,2013,1274443084.71657,0,0,0,0,0,0,0,0,7439.6359999999995,6841.765,7621.778,7513.794,9,28.55,18.55,18723.601
