,Unnamed: 0,Country,Country Code,Year,PIB_(1000_US$),contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces,Commodity Code,Simple Average,Weighted Average,Imports Value in 1000 USD,Exp
10267,10267,Malaysia,MYS,2014,338061963.39637595,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,13,0.0,0.0,190.104,BRA
10268,10268,Malaysia,MYS,2014,338061963.39637595,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,15,3.0,4.61,20674.939,BRA
10269,10269,Namibia,NAM,2014,12786078.008237597,0,0,0,0,0,0,0,0,6470.25,6825.919,6511.559,6467.039000000001,2,21.33,32.0,1105.118,BRA
10270,10270,Namibia,NAM,2014,12786078.008237597,0,0,0,0,0,0,0,0,6470.25,6825.919,6511.559,6467.039000000001,10,0.0,0.0,690.81,BRA
10271,10271,Niger,NER,2014,8229731.3837565575,0,0,0,0,0,0,0,0,6716.604,6395.6680000000015,6593.578,6493.04,2,20.0,20.0,89.20200000000001,BRA
10272,10272,Niger,NER,2014,8229731.3837565575,0,0,0,0,0,0,0,0,6716.604,6395.6680000000015,6593.578,6493.04,8,20.0,20.0,0.114,BRA
10273,10273,Niger,NER,2014,8229731.3837565575,0,0,0,0,0,0,0,0,6716.604,6395.6680000000015,6593.578,6493.04,10,10.0,10.0,389.355,BRA
10274,10274,Niger,NER,2014,8229731.3837565575,0,0,0,0,0,0,0,0,6716.604,6395.6680000000015,6593.578,6493.04,15,10.0,10.0,11.832,BRA
10275,10275,Nigeria,NGA,2014,568498937.6156559,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,3,10.0,10.0,921.062,BRA
10276,10276,Nigeria,NGA,2014,568498937.6156559,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,4,5.0,5.0,260.006,BRA
10277,10277,Nigeria,NGA,2014,568498937.6156559,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,5,5.0,5.0,225.077,BRA
10278,10278,Nigeria,NGA,2014,568498937.6156559,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,8,20.0,20.0,75.859,BRA
10279,10279,Nigeria,NGA,2014,568498937.6156559,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,9,20.0,20.0,29.113000000000003,BRA
10280,10280,Nigeria,NGA,2014,568498937.6156559,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,10,6.25,6.58,17068.711,BRA
10281,10281,Nigeria,NGA,2014,568498937.6156559,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,12,10.0,10.0,31.158,BRA
10282,10282,Nigeria,NGA,2014,568498937.6156559,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,13,5.0,5.0,702.4939999999997,BRA
10283,10283,Nigeria,NGA,2014,568498937.6156559,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,15,20.0,20.0,77.476,BRA
10284,10284,Nicaragua,NIC,2014,11880395.548347602,0,0,0,0,0,0,0,0,5862.436,5244.107,5695.206,5608.460999999999,1,5.0,0.27,16.669,BRA
10285,10285,Nicaragua,NIC,2014,11880395.548347602,0,0,0,0,0,0,0,0,5862.436,5244.107,5695.206,5608.460999999999,9,12.19,13.75,27.612,BRA
10286,10286,Nicaragua,NIC,2014,11880395.548347602,0,0,0,0,0,0,0,0,5862.436,5244.107,5695.206,5608.460999999999,10,31.25,22.19,31671.678,BRA
10287,10287,Nicaragua,NIC,2014,11880395.548347602,0,0,0,0,0,0,0,0,5862.436,5244.107,5695.206,5608.460999999999,12,0.0,0.0,4477.348,BRA
10288,10288,Nicaragua,NIC,2014,11880395.548347602,0,0,0,0,0,0,0,0,5862.436,5244.107,5695.206,5608.460999999999,13,0.0,0.0,2.633,BRA
10289,10289,Nicaragua,NIC,2014,11880395.548347602,0,0,0,0,0,0,0,0,5862.436,5244.107,5695.206,5608.460999999999,15,0.0,0.0,0.017,BRA
10290,10290,Norway,NOR,2014,498410050.25125617,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,3,0.0,0.0,31.484,BRA
10291,10291,Norway,NOR,2014,498410050.25125617,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,5,0.0,0.0,89.70299999999996,BRA
10292,10292,Norway,NOR,2014,498410050.25125617,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,6,0.0,0.0,529.439,BRA
10293,10293,Norway,NOR,2014,498410050.25125617,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,7,0.0,0.0,63.986999999999995,BRA
10294,10294,Norway,NOR,2014,498410050.25125617,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,8,0.0,0.0,28936.539,BRA
10295,10295,Norway,NOR,2014,498410050.25125617,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,9,0.0,0.0,55768.625,BRA
10296,10296,Norway,NOR,2014,498410050.25125617,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,10,0.0,0.0,440.14599999999996,BRA
10297,10297,Norway,NOR,2014,498410050.25125617,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,11,0.0,0.0,16.041,BRA
10298,10298,Norway,NOR,2014,498410050.25125617,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,12,0.0,0.0,181926.87699999998,BRA
10299,10299,Norway,NOR,2014,498410050.25125617,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,13,0.0,0.0,19.704,BRA
10300,10300,Norway,NOR,2014,498410050.25125617,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,15,1.26,1.26,1.869,BRA
10301,10301,Nepal,NPL,2014,20002968.8379471,0,0,0,0,0,0,0,0,15218.57,15051.1,14768.87,14736.56,4,15.0,15.0,0.09,BRA
10302,10302,Nepal,NPL,2014,20002968.8379471,0,0,0,0,0,0,0,0,15218.57,15051.1,14768.87,14736.56,10,10.0,10.0,104.52,BRA
10303,10303,Nepal,NPL,2014,20002968.8379471,0,0,0,0,0,0,0,0,15218.57,15051.1,14768.87,14736.56,13,10.0,10.0,0.693,BRA
10304,10304,Nepal,NPL,2014,20002968.8379471,0,0,0,0,0,0,0,0,15218.57,15051.1,14768.87,14736.56,15,5.0,5.0,21811.342,BRA
10305,10305,New Zealand,NZL,2014,200834001.60385,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,3,0.0,0.0,2.0340000000000003,BRA
10306,10306,New Zealand,NZL,2014,200834001.60385,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,4,0.0,0.0,858.4110000000003,BRA
10307,10307,New Zealand,NZL,2014,200834001.60385,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,5,0.0,0.0,7194.229,BRA
10308,10308,New Zealand,NZL,2014,200834001.60385,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,8,0.0,0.0,494.599,BRA
10309,10309,New Zealand,NZL,2014,200834001.60385,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,9,1.38,0.21,7971.5080000000025,BRA
10310,10310,New Zealand,NZL,2014,200834001.60385,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,10,0.0,0.0,37.211999999999996,BRA
10311,10311,New Zealand,NZL,2014,200834001.60385,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,11,2.93,1.94,15.202,BRA
10312,10312,New Zealand,NZL,2014,200834001.60385,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,12,0.0,0.0,24.426,BRA
10313,10313,New Zealand,NZL,2014,200834001.60385,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,13,0.0,0.0,223.792,BRA
10314,10314,New Zealand,NZL,2014,200834001.60385,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,15,0.0,0.0,1263.763,BRA
10315,10315,Pakistan,PAK,2014,244360888.75080705,0,0,0,0,0,0,0,0,14121.48,13836.4,13405.7,13362.06,1,5.0,5.0,0.988,BRA
10316,10316,Pakistan,PAK,2014,244360888.75080705,0,0,0,0,0,0,0,0,14121.48,13836.4,13405.7,13362.06,2,1.0,1.0,73.643,BRA
10317,10317,Pakistan,PAK,2014,244360888.75080705,0,0,0,0,0,0,0,0,14121.48,13836.4,13405.7,13362.06,4,5.0,5.0,105.04,BRA
10318,10318,Pakistan,PAK,2014,244360888.75080705,0,0,0,0,0,0,0,0,14121.48,13836.4,13405.7,13362.06,5,5.0,5.0,78.055,BRA
10319,10319,Pakistan,PAK,2014,244360888.75080705,0,0,0,0,0,0,0,0,14121.48,13836.4,13405.7,13362.06,7,1.0,1.0,2569.599,BRA
10320,10320,Pakistan,PAK,2014,244360888.75080705,0,0,0,0,0,0,0,0,14121.48,13836.4,13405.7,13362.06,8,25.0,25.0,4.178,BRA
10321,10321,Pakistan,PAK,2014,244360888.75080705,0,0,0,0,0,0,0,0,14121.48,13836.4,13405.7,13362.06,9,6.33,4.75,1519.819,BRA
10322,10322,Pakistan,PAK,2014,244360888.75080705,0,0,0,0,0,0,0,0,14121.48,13836.4,13405.7,13362.06,10,1.0,1.0,226.94299999999998,BRA
10323,10323,Pakistan,PAK,2014,244360888.75080705,0,0,0,0,0,0,0,0,14121.48,13836.4,13405.7,13362.06,12,1.0,1.0,156.57,BRA
10324,10324,Pakistan,PAK,2014,244360888.75080705,0,0,0,0,0,0,0,0,14121.48,13836.4,13405.7,13362.06,13,15.0,15.0,654.95,BRA
10325,10325,Pakistan,PAK,2014,244360888.75080705,0,0,0,0,0,0,0,0,14121.48,13836.4,13405.7,13362.06,15,10.0,10.0,14129.881000000001,BRA
10326,10326,Panama,PAN,2014,49921500.0,0,0,0,0,0,0,0,0,5084.887,4438.22,4948.142,4838.082,3,10.0,10.0,0.406,BRA
10327,10327,Panama,PAN,2014,49921500.0,0,0,0,0,0,0,0,0,5084.887,4438.22,4948.142,4838.082,5,2.92,0.05,48.68899999999999,BRA
10328,10328,Panama,PAN,2014,49921500.0,0,0,0,0,0,0,0,0,5084.887,4438.22,4948.142,4838.082,7,13.16,20.8,242.23,BRA
10329,10329,Panama,PAN,2014,49921500.0,0,0,0,0,0,0,0,0,5084.887,4438.22,4948.142,4838.082,9,9.67,15.66,248.0,BRA
10330,10330,Panama,PAN,2014,49921500.0,0,0,0,0,0,0,0,0,5084.887,4438.22,4948.142,4838.082,10,28.33,40.92,4745.194,BRA
10331,10331,Panama,PAN,2014,49921500.0,0,0,0,0,0,0,0,0,5084.887,4438.22,4948.142,4838.082,11,9.5,9.51,41.715,BRA
10332,10332,Panama,PAN,2014,49921500.0,0,0,0,0,0,0,0,0,5084.887,4438.22,4948.142,4838.082,12,4.44,0.01,4914.059,BRA
10333,10333,Panama,PAN,2014,49921500.0,0,0,0,0,0,0,0,0,5084.887,4438.22,4948.142,4838.082,13,0.0,0.0,26.78,BRA
10334,10334,Panama,PAN,2014,49921500.0,0,0,0,0,0,0,0,0,5084.887,4438.22,4948.142,4838.082,15,9.0,6.44,301.623,BRA
10335,10335,Peru,PER,2014,200789362.451567,1,0,0,0,0,0,0,0,3455.375,3171.635,3592.3759999999997,3478.597,1,0.0,0.0,14013.197,BRA
10336,10336,Peru,PER,2014,200789362.451567,1,0,0,0,0,0,0,0,3455.375,3171.635,3592.3759999999997,3478.597,2,4.5,5.07,26402.347,BRA
10337,10337,Peru,PER,2014,200789362.451567,1,0,0,0,0,0,0,0,3455.375,3171.635,3592.3759999999997,3478.597,3,0.0,0.0,1915.766,BRA
10338,10338,Peru,PER,2014,200789362.451567,1,0,0,0,0,0,0,0,3455.375,3171.635,3592.3759999999997,3478.597,4,0.75,0.0,1612.711,BRA
10339,10339,Peru,PER,2014,200789362.451567,1,0,0,0,0,0,0,0,3455.375,3171.635,3592.3759999999997,3478.597,5,2.0,3.6,74.467,BRA
10340,10340,Peru,PER,2014,200789362.451567,1,0,0,0,0,0,0,0,3455.375,3171.635,3592.3759999999997,3478.597,8,6.0,6.0,2095.135,BRA
10341,10341,Peru,PER,2014,200789362.451567,1,0,0,0,0,0,0,0,3455.375,3171.635,3592.3759999999997,3478.597,9,7.25,6.0,4453.738,BRA
10342,10342,Peru,PER,2014,200789362.451567,1,0,0,0,0,0,0,0,3455.375,3171.635,3592.3759999999997,3478.597,10,0.0,0.0,27878.8,BRA
10343,10343,Peru,PER,2014,200789362.451567,1,0,0,0,0,0,0,0,3455.375,3171.635,3592.3759999999997,3478.597,11,6.0,6.0,490.89099999999996,BRA
10344,10344,Peru,PER,2014,200789362.451567,1,0,0,0,0,0,0,0,3455.375,3171.635,3592.3759999999997,3478.597,12,1.2,2.26,733.643,BRA
10345,10345,Peru,PER,2014,200789362.451567,1,0,0,0,0,0,0,0,3455.375,3171.635,3592.3759999999997,3478.597,13,2.0,1.32,707.028,BRA
10346,10346,Peru,PER,2014,200789362.451567,1,0,0,0,0,0,0,0,3455.375,3171.635,3592.3759999999997,3478.597,15,3.5,0.38,15056.473999999998,BRA
10347,10347,Philippines,PHL,2014,284584522.898872,0,0,0,0,0,0,0,0,18396.48,18832.29,18221.51,18212.56,2,20.3,20.93,60151.587999999996,BRA
10348,10348,Philippines,PHL,2014,284584522.898872,0,0,0,0,0,0,0,0,18396.48,18832.29,18221.51,18212.56,4,4.0,3.05,4963.598,BRA
10349,10349,Philippines,PHL,2014,284584522.898872,0,0,0,0,0,0,0,0,18396.48,18832.29,18221.51,18212.56,5,2.0,2.0,334.832,BRA
10350,10350,Philippines,PHL,2014,284584522.898872,0,0,0,0,0,0,0,0,18396.48,18832.29,18221.51,18212.56,9,40.0,40.0,3.03,BRA
10351,10351,Philippines,PHL,2014,284584522.898872,0,0,0,0,0,0,0,0,18396.48,18832.29,18221.51,18212.56,10,9.94,4.94,10366.645,BRA
10352,10352,Philippines,PHL,2014,284584522.898872,0,0,0,0,0,0,0,0,18396.48,18832.29,18221.51,18212.56,12,5.29,2.38,1639.5739999999994,BRA
10353,10353,Philippines,PHL,2014,284584522.898872,0,0,0,0,0,0,0,0,18396.48,18832.29,18221.51,18212.56,15,3.0,3.0,37.942,BRA
10354,10354,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,1,0.83,0.95,7399.731,BRA
10355,10355,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,2,10.25,10.02,3751.4990000000003,BRA
10356,10356,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,3,10.0,10.0,5.872000000000001,BRA
10357,10357,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,4,13.11,4.82,13336.805,BRA
10358,10358,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,5,3.6,4.53,11808.806,BRA
10359,10359,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,6,14.63,10.26,226.83700000000002,BRA
10360,10360,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,7,8.65,9.06,3053.247000000001,BRA
10361,10361,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,8,9.88,10.0,1465.671,BRA
10362,10362,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,9,10.0,10.0,2072.667,BRA
10363,10363,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,10,4.57,2.88,26785.99700000001,BRA
10364,10364,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,11,10.38,12.29,2062.156,BRA
10365,10365,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,12,5.0,0.1,8452.177,BRA
10366,10366,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,13,6.96,6.49,1058.127,BRA
10367,10367,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,14,6.0,6.0,7.3,BRA
10368,10368,Paraguay,PRY,2014,40276532.5408812,1,0,0,0,0,0,0,0,1134.649,1463.434,1633.136,1344.7720000000002,15,10.27,11.3,11938.937,BRA
10369,10369,Qatar,QAT,2014,206224725.27472505,0,0,0,0,0,0,0,0,11880.21,11686.33,11486.21,11445.62,1,0.0,0.0,0.001,BRA
10370,10370,Qatar,QAT,2014,206224725.27472505,0,0,0,0,0,0,0,0,11880.21,11686.33,11486.21,11445.62,2,4.62,5.0,139109.88199999998,BRA
10371,10371,Qatar,QAT,2014,206224725.27472505,0,0,0,0,0,0,0,0,11880.21,11686.33,11486.21,11445.62,4,4.17,4.98,3021.47,BRA
10372,10372,Qatar,QAT,2014,206224725.27472505,0,0,0,0,0,0,0,0,11880.21,11686.33,11486.21,11445.62,5,5.0,5.0,717.742,BRA
10373,10373,Qatar,QAT,2014,206224725.27472505,0,0,0,0,0,0,0,0,11880.21,11686.33,11486.21,11445.62,6,5.0,5.0,61.468,BRA
10374,10374,Qatar,QAT,2014,206224725.27472505,0,0,0,0,0,0,0,0,11880.21,11686.33,11486.21,11445.62,7,0.33,0.1,281.036,BRA
10375,10375,Qatar,QAT,2014,206224725.27472505,0,0,0,0,0,0,0,0,11880.21,11686.33,11486.21,11445.62,8,0.0,0.0,655.8510000000001,BRA
10376,10376,Qatar,QAT,2014,206224725.27472505,0,0,0,0,0,0,0,0,11880.21,11686.33,11486.21,11445.62,9,3.57,1.32,319.032,BRA
10377,10377,Qatar,QAT,2014,206224725.27472505,0,0,0,0,0,0,0,0,11880.21,11686.33,11486.21,11445.62,10,0.0,0.0,2631.1540000000005,BRA
10378,10378,Qatar,QAT,2014,206224725.27472505,0,0,0,0,0,0,0,0,11880.21,11686.33,11486.21,11445.62,11,5.0,5.0,43.431000000000004,BRA
10379,10379,Qatar,QAT,2014,206224725.27472505,0,0,0,0,0,0,0,0,11880.21,11686.33,11486.21,11445.62,15,5.0,5.0,0.0,BRA
10380,10380,Rwanda,RWA,2014,8016593.39423229,0,0,0,0,0,0,0,0,8574.155,8670.851,8373.431999999999,8336.079,9,25.0,25.0,121.53399999999999,BRA
10381,10381,Saudi Arabia,SAU,2014,756350347.3333341,0,0,0,0,0,0,0,0,11404.51,11201.76,10659.19,10595.6,2,4.58,5.0,1412358.9330000004,BRA
10382,10382,Saudi Arabia,SAU,2014,756350347.3333341,0,0,0,0,0,0,0,0,11404.51,11201.76,10659.19,10595.6,4,3.89,3.79,22100.267000000003,BRA
10383,10383,Saudi Arabia,SAU,2014,756350347.3333341,0,0,0,0,0,0,0,0,11404.51,11201.76,10659.19,10595.6,5,5.0,5.0,536.533,BRA
10384,10384,Saudi Arabia,SAU,2014,756350347.3333341,0,0,0,0,0,0,0,0,11404.51,11201.76,10659.19,10595.6,6,5.0,5.0,40.0,BRA
10385,10385,Saudi Arabia,SAU,2014,756350347.3333341,0,0,0,0,0,0,0,0,11404.51,11201.76,10659.19,10595.6,7,0.0,0.0,29.6,BRA
10386,10386,Saudi Arabia,SAU,2014,756350347.3333341,0,0,0,0,0,0,0,0,11404.51,11201.76,10659.19,10595.6,8,0.0,0.0,1130.4,BRA
10387,10387,Saudi Arabia,SAU,2014,756350347.3333341,0,0,0,0,0,0,0,0,11404.51,11201.76,10659.19,10595.6,9,1.88,1.27,9703.466999999999,BRA
10388,10388,Saudi Arabia,SAU,2014,756350347.3333341,0,0,0,0,0,0,0,0,11404.51,11201.76,10659.19,10595.6,10,0.0,0.0,188519.2,BRA
10389,10389,Saudi Arabia,SAU,2014,756350347.3333341,0,0,0,0,0,0,0,0,11404.51,11201.76,10659.19,10595.6,11,5.0,5.0,105.333,BRA
10390,10390,Saudi Arabia,SAU,2014,756350347.3333341,0,0,0,0,0,0,0,0,11404.51,11201.76,10659.19,10595.6,12,2.5,0.08,186168.267,BRA
10391,10391,Senegal,SEN,2014,19770840.2859946,0,0,0,0,0,0,0,0,5303.289000000002,4762.113,4811.404,4647.241,1,5.0,5.0,74.78,BRA
10392,10392,Senegal,SEN,2014,19770840.2859946,0,0,0,0,0,0,0,0,5303.289000000002,4762.113,4811.404,4647.241,2,20.0,20.0,909.1110000000001,BRA
10393,10393,Senegal,SEN,2014,19770840.2859946,0,0,0,0,0,0,0,0,5303.289000000002,4762.113,4811.404,4647.241,4,8.75,10.78,7711.175999999998,BRA
10394,10394,Senegal,SEN,2014,19770840.2859946,0,0,0,0,0,0,0,0,5303.289000000002,4762.113,4811.404,4647.241,7,20.0,20.0,50.885,BRA
10395,10395,Senegal,SEN,2014,19770840.2859946,0,0,0,0,0,0,0,0,5303.289000000002,4762.113,4811.404,4647.241,9,20.0,20.0,21.730999999999998,BRA
10396,10396,Senegal,SEN,2014,19770840.2859946,0,0,0,0,0,0,0,0,5303.289000000002,4762.113,4811.404,4647.241,10,6.67,8.63,27350.404,BRA
10397,10397,Senegal,SEN,2014,19770840.2859946,0,0,0,0,0,0,0,0,5303.289000000002,4762.113,4811.404,4647.241,12,8.33,9.99,3319.458,BRA
10398,10398,Singapore,SGP,2014,314851156.183411,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,2,0.0,0.0,364962.672,BRA
10399,10399,Singapore,SGP,2014,314851156.183411,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,3,0.0,0.0,472.66,BRA
10400,10400,Singapore,SGP,2014,314851156.183411,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,4,0.0,0.0,81.467,BRA
10401,10401,Singapore,SGP,2014,314851156.183411,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,5,0.0,0.0,82.915,BRA
10402,10402,Singapore,SGP,2014,314851156.183411,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,7,0.0,0.0,37.51,BRA
10403,10403,Singapore,SGP,2014,314851156.183411,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,8,0.0,0.0,638.953,BRA
10404,10404,Singapore,SGP,2014,314851156.183411,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,9,0.0,0.0,21163.896,BRA
10405,10405,Singapore,SGP,2014,314851156.183411,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,11,0.0,0.0,0.076,BRA
10406,10406,Singapore,SGP,2014,314851156.183411,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,12,0.0,0.0,427.14300000000003,BRA
10407,10407,Singapore,SGP,2014,314851156.183411,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,13,0.0,0.0,431.74,BRA
10408,10408,Singapore,SGP,2014,314851156.183411,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,15,0.0,0.0,3030.38,BRA
10409,10409,Sierra Leone,SLE,2014,5015157.8157340605,0,0,0,0,0,0,0,0,5085.813,4676.264,4678.447,4533.019,2,20.0,20.0,84.11,BRA
10410,10410,El Salvador,SLV,2014,22593000.0,0,0,0,0,0,0,0,0,6210.195,5598.948,6040.358,5961.898,4,16.25,16.25,26.103,BRA
10411,10411,El Salvador,SLV,2014,22593000.0,0,0,0,0,0,0,0,0,6210.195,5598.948,6040.358,5961.898,7,10.0,10.0,0.053,BRA
10412,10412,El Salvador,SLV,2014,22593000.0,0,0,0,0,0,0,0,0,6210.195,5598.948,6040.358,5961.898,8,15.0,15.0,0.069,BRA
10413,10413,El Salvador,SLV,2014,22593000.0,0,0,0,0,0,0,0,0,6210.195,5598.948,6040.358,5961.898,9,10.0,0.14,12.165,BRA
10414,10414,El Salvador,SLV,2014,22593000.0,0,0,0,0,0,0,0,0,6210.195,5598.948,6040.358,5961.898,10,12.5,12.5,840.3760000000003,BRA
10415,10415,El Salvador,SLV,2014,22593000.0,0,0,0,0,0,0,0,0,6210.195,5598.948,6040.358,5961.898,11,8.75,7.51,0.17,BRA
10416,10416,El Salvador,SLV,2014,22593000.0,0,0,0,0,0,0,0,0,6210.195,5598.948,6040.358,5961.898,12,10.0,10.0,0.051,BRA
10417,10417,El Salvador,SLV,2014,22593000.0,0,0,0,0,0,0,0,0,6210.195,5598.948,6040.358,5961.898,13,0.0,0.0,2.375,BRA
10418,10418,El Salvador,SLV,2014,22593000.0,0,0,0,0,0,0,0,0,6210.195,5598.948,6040.358,5961.898,15,6.83,2.0,132.061,BRA
10419,10419,Suriname,SUR,2014,5240606.06060606,1,0,0,0,0,0,0,0,3402.776,2540.839,3056.092,2721.4559999999997,2,10.0,10.03,5974.458000000001,BRA
10420,10420,Suriname,SUR,2014,5240606.06060606,1,0,0,0,0,0,0,0,3402.776,2540.839,3056.092,2721.4559999999997,3,23.33,23.18,160.685,BRA
10421,10421,Suriname,SUR,2014,5240606.06060606,1,0,0,0,0,0,0,0,3402.776,2540.839,3056.092,2721.4559999999997,4,10.0,14.51,76.153,BRA
10422,10422,Suriname,SUR,2014,5240606.06060606,1,0,0,0,0,0,0,0,3402.776,2540.839,3056.092,2721.4559999999997,7,13.75,22.41,113.353,BRA
10423,10423,Suriname,SUR,2014,5240606.06060606,1,0,0,0,0,0,0,0,3402.776,2540.839,3056.092,2721.4559999999997,8,23.33,15.03,502.45,BRA
10424,10424,Suriname,SUR,2014,5240606.06060606,1,0,0,0,0,0,0,0,3402.776,2540.839,3056.092,2721.4559999999997,9,31.25,34.68,22.464000000000002,BRA
10425,10425,Suriname,SUR,2014,5240606.06060606,1,0,0,0,0,0,0,0,3402.776,2540.839,3056.092,2721.4559999999997,10,20.0,20.0,0.204,BRA
10426,10426,Suriname,SUR,2014,5240606.06060606,1,0,0,0,0,0,0,0,3402.776,2540.839,3056.092,2721.4559999999997,11,13.33,6.25,451.92900000000003,BRA
10427,10427,Suriname,SUR,2014,5240606.06060606,1,0,0,0,0,0,0,0,3402.776,2540.839,3056.092,2721.4559999999997,12,6.67,19.08,146.622,BRA
10428,10428,Suriname,SUR,2014,5240606.06060606,1,0,0,0,0,0,0,0,3402.776,2540.839,3056.092,2721.4559999999997,15,33.33,39.1,1524.224,BRA
10429,10429,Togo,TGO,2014,4569131.19545321,0,0,0,0,0,0,0,0,6170.232,5951.629,5847.456999999999,5758.974,2,20.0,20.0,509.14099999999996,BRA
10430,10430,Togo,TGO,2014,4569131.19545321,0,0,0,0,0,0,0,0,6170.232,5951.629,5847.456999999999,5758.974,10,5.0,5.0,95.476,BRA
10431,10431,Togo,TGO,2014,4569131.19545321,0,0,0,0,0,0,0,0,6170.232,5951.629,5847.456999999999,5758.974,15,13.33,13.33,22.135,BRA
10432,10432,Thailand,THA,2014,407339361.695577,0,0,0,0,0,0,0,0,16409.97,16629.35,16232.15,16215.13,1,0.0,0.0,141.475,BRA
10433,10433,Thailand,THA,2014,407339361.695577,0,0,0,0,0,0,0,0,16409.97,16629.35,16232.15,16215.13,2,36.0,31.46,1246.319,BRA
