"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"HS","H1","858","Uruguay","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",1999,1999,"WTO","AHS",0,0,0,0,0,23,0,0,184.991,
"HS","H1","858","Uruguay","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2000,2000,"WTO","AHS",0,0,0,0,0,24,0,0,200.424,
"HS","H1","858","Uruguay","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2001,2001,"WTO","AHS",0,0,0,0,0,44,0,0,458.394,
"HS","H1","858","Uruguay","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",1996,1996,"WTO","AHS",0,0,0,0,0,13,0,0,452.288,
"HS","H1","858","Uruguay","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",1997,1997,"WTO","AHS",5.08,4.73,3.79,0,10,13,0,0,365.236,
"HS","H1","858","Uruguay","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",1998,1998,"WTO","AHS",0,0,0,0,0,14,0,0,364.397,
"HS","H1","858","Uruguay","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",1999,1999,"WTO","AHS",0,0,0,0,0,14,0,0,331.798,
"HS","H1","858","Uruguay","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",2000,2000,"WTO","AHS",0,0,0,0,0,14,0,0,335.337,
"HS","H1","858","Uruguay","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",2001,2001,"WTO","AHS",0,0,0,0,0,14,0,0,583.083,
"HS","H1","858","Uruguay","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",1996,1996,"WTO","AHS",3.46,6.49,6.35,0,18,22,0,3,941.206,
"HS","H1","858","Uruguay","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",1997,1997,"WTO","AHS",10.3,11.41,5.52,0,17,27,0,5,1005.804,
"HS","H1","858","Uruguay","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",1998,1998,"WTO","AHS",1.99,3.63,3.6,0,9,30,0,0,2158.562,
"HS","H1","858","Uruguay","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",1999,1999,"WTO","AHS",1.06,2.74,1.98,0,5,36,0,0,2202.453,
"HS","H1","858","Uruguay","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2000,2000,"WTO","AHS",0,0,0,0,0,42,0,0,2129.669,
"HS","H1","858","Uruguay","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2001,2001,"WTO","AHS",0,0,0,0,0,42,0,0,1657.103,
"HS","H1","858","Uruguay","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",1996,1996,"WTO","AHS",1.06,0.09,4.02,0,18,19,0,1,3535.075,
"HS","H1","858","Uruguay","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",1997,1997,"WTO","AHS",10.78,10.03,2.05,10,17,21,0,2,5136.861,
"HS","H1","858","Uruguay","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",1998,1998,"WTO","AHS",0.47,0.2,1.92,0,9,21,0,0,6401.765,
"HS","H1","858","Uruguay","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",1999,1999,"WTO","AHS",0.6,0.14,1.65,0,5,24,0,0,6143.704,
"HS","H1","858","Uruguay","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2000,2000,"WTO","AHS",0,0,0,0,0,24,0,0,5247.706,
"HS","H1","858","Uruguay","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2001,2001,"WTO","AHS",0,0,0,0,0,27,0,0,5471.839,
"HS","H1","858","Uruguay","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",1996,1996,"WTO","AHS",0,0,0,0,0,11,0,0,37345.674,
"HS","H1","858","Uruguay","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",1997,1997,"WTO","AHS",10,10,0,10,10,13,0,0,33828.087,
"HS","H1","858","Uruguay","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",1998,1998,"WTO","AHS",0,0,0,0,0,12,0,0,33965.097,
"HS","H1","858","Uruguay","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",1999,1999,"WTO","AHS",0,0,0,0,0,12,0,0,29394.507,
"HS","H1","858","Uruguay","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2000,2000,"WTO","AHS",0,0,0,0,0,12,0,0,26701.13,
"HS","H1","858","Uruguay","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2001,2001,"WTO","AHS",0,0,0,0,0,18,0,0,26222.392,
"HS","H1","858","Uruguay","10","CEREALS","076","Brazil",1996,1996,"WTO","AHS",0,0,0,0,0,7,0,0,1522.106,
"HS","H1","858","Uruguay","10","CEREALS","076","Brazil",1997,1997,"WTO","AHS",4,1.91,3.77,0,8,3,0,0,271.025,
"HS","H1","858","Uruguay","10","CEREALS","076","Brazil",1998,1998,"WTO","AHS",0.5,0,1.86,0,5,12,0,0,911.753,
"HS","H1","858","Uruguay","10","CEREALS","076","Brazil",1999,1999,"WTO","AHS",0,0,0,0,0,9,0,0,616.182,
"HS","H1","858","Uruguay","10","CEREALS","076","Brazil",2000,2000,"WTO","AHS",0,0,0,0,0,5,0,0,226.173,
"HS","H1","858","Uruguay","10","CEREALS","076","Brazil",2001,2001,"WTO","AHS",0,0,0,0,0,5,0,0,149.845,
"HS","H1","858","Uruguay","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",1996,1996,"WTO","AHS",0,0,0,0,0,3,0,0,805.699,
"HS","H1","858","Uruguay","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",1997,1997,"WTO","AHS",10,10,0,10,10,11,0,0,775.005,
"HS","H1","858","Uruguay","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",1998,1998,"WTO","AHS",0,0,0,0,0,5,0,0,634.45,
"HS","H1","858","Uruguay","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",1999,1999,"WTO","AHS",0.13,0,0.71,0,3,17,0,0,498.888,
"HS","H1","858","Uruguay","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2000,2000,"WTO","AHS",0,0,0,0,0,6,0,0,494.436,
"HS","H1","858","Uruguay","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2001,2001,"WTO","AHS",0,0,0,0,0,6,0,0,624.826,
"HS","H1","858","Uruguay","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",1996,1996,"WTO","AHS",0,0,0,0,0,7,0,0,133.361,
"HS","H1","858","Uruguay","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",1997,1997,"WTO","AHS",3.62,2.69,4.24,0,10,20,0,0,247.593,
"HS","H1","858","Uruguay","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",1998,1998,"WTO","AHS",0,0,0,0,0,13,0,0,156.819,
"HS","H1","858","Uruguay","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",1999,1999,"WTO","AHS",0,0,0,0,0,19,0,0,112.547,
"HS","H1","858","Uruguay","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2000,2000,"WTO","AHS",0,0,0,0,0,14,0,0,185.164,
"HS","H1","858","Uruguay","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2001,2001,"WTO","AHS",0,0,0,0,0,10,0,0,325.249,
"HS","H1","858","Uruguay","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",1996,1996,"WTO","AHS",0,0,0,0,0,11,0,0,42.11,
"HS","H1","858","Uruguay","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",1997,1997,"WTO","AHS",7.14,7.89,3.77,2,14,9,0,0,48.649,
"HS","H1","858","Uruguay","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",1998,1998,"WTO","AHS",0,0,0,0,0,16,0,0,65.538,
"HS","H1","858","Uruguay","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",1999,1999,"WTO","AHS",0,0,0,0,0,17,0,0,254.733,
"HS","H1","858","Uruguay","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2000,2000,"WTO","AHS",0,0,0,0,0,17,0,0,102.238,
"HS","H1","858","Uruguay","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2001,2001,"WTO","AHS",0,0,0,0,0,15,0,0,229.967,
"HS","H1","858","Uruguay","14","VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS N","076","Brazil",1996,1996,"WTO","AHS",0,0,0,0,0,2,0,0,21.395,
"HS","H1","858","Uruguay","14","VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS N","076","Brazil",1997,1997,"WTO","AHS",6,6,0,6,6,1,0,0,4.834,
"HS","H1","858","Uruguay","14","VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS N","076","Brazil",1998,1998,"WTO","AHS",0,0,0,0,0,4,0,0,55.61,
"HS","H1","858","Uruguay","14","VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS N","076","Brazil",1999,1999,"WTO","AHS",0,0,0,0,0,2,0,0,2.233,
