Year,Country Code,Commodity Code,Trade Value (US$)
1997,BEL,8,662396
1997,BOL,8,41147
1997,,7,5173
1997,CAN,8,13713518
1997,CHL,8,334653
1997,COL,8,24473
1997,HRV,8,583274
1997,CYP,8,93434
1997,DNK,8,174541
1997,FIN,8,3578126
1997,FRA,8,5401173
1997,CPV,8,38135
1997,DEU,8,10296128
1997,URY,7,716552
1997,GBR,7,701073
1997,CAN,7,126180
1997,CPV,7,20918
1997,CHL,7,19062
1997,COL,7,28893
1997,CUB,7,123900
1997,FRA,7,59529
1997,DEU,7,136676
1997,USA,7,1291330
1997,IDN,7,687
1997,PRK,7,25710
1997,KOR,7,18154
1997,NLD,7,1570545
1997,PRY,7,180814
1997,ZAF,7,417179
1997,CHE,7,1881
1997,THA,7,769
1997,JPN,7,2744040
1997,ARG,7,1208363
1997,HKG,8,415853
1997,IRL,8,78250
1997,TUN,8,15600
1997,GBR,8,19962580
1997,USA,8,136568304
1997,URY,8,4475760
1997,VEN,8,427914
1997,,8,130083
1997,WLD,9,2854696448
1997,ARE,8,2591243
1997,AFG,9,91917
1997,AGO,9,42614
1997,ARG,9,98552272
1997,AUS,9,11423684
1997,AUT,9,28085956
1997,BHR,9,54000
1997,BEL,9,158147440
1997,BOL,9,535883
1997,ALB,9,238231
1997,IDN,8,1954433
1997,THA,8,83893
1997,SWE,8,156206
1997,ITA,8,4323986
1997,JPN,8,947583
1997,LBN,8,3008856
1997,MYS,8,307295
1997,MEX,8,1604843
1997,NLD,8,59817416
1997,ANT,8,111771
1997,CHE,8,989013
1997,NZL,8,188029
1997,PRY,8,129875
1997,PRT,8,4683670
1997,RUS,8,1300502
1997,SAU,8,306261
1997,SGP,8,469166
1997,ZAF,8,1455880
1997,ESP,8,3831803
1997,NOR,8,229073
1997,AGO,7,714336
1997,WLD,7,10111764
1997,,6,1648
1997,ITA,5,9661263
1997,JPN,5,1883354
1997,KOR,5,13268
1997,MEX,5,340960
1997,MOZ,5,21613
1997,NLD,5,1658856
1997,ANT,5,2000
1997,ISR,5,6385
1997,NZL,5,102328
1997,NOR,5,31462
1997,PRY,5,377150
1997,PER,5,395996
1997,PRT,5,1223805
1997,SLE,5,34932
1997,ESP,5,6344990
1997,SWE,5,1253353
1997,NGA,5,20639
1997,CHE,5,3736940
1997,HKG,5,12745391
1997,GAB,5,57199
1997,URY,4,1572195
1997,VEN,4,2983208
1997,,4,4247
1997,WLD,5,67247992
1997,AGO,5,1770
1997,ARG,5,951235
1997,AUS,5,21119
1997,DEU,5,17973868
1997,AUT,5,526229
1997,BOL,5,27969
1997,CAN,5,31634
1997,CHN,5,972679
1997,COL,5,316105
1997,DNK,5,160552
1997,ECU,5,111660
1997,FRA,5,2412478
1997,BEL,5,1094114
1997,TUR,5,12611
1997,GBR,5,774735
1997,USA,5,1893454
1997,KOR,6,46955
1997,MEX,6,112867
1997,,6,7879
1997,NLD,6,5726562
1997,PRY,6,22217
1997,PRT,6,71606
1997,ZAF,6,2204
1997,JPN,6,774390
1997,ZWE,6,899
1997,SWE,6,3756
1997,CHE,6,7285
1997,THA,6,913
1997,TUN,6,12387
1997,GBR,6,36306
1997,USA,6,539107
1997,URY,6,258071
1997,ESP,6,188129
1997,ITA,6,2043967
1997,HKG,6,8074
1997,GRC,6,22134
1997,URY,5,42973
1997,UZB,5,10154
1997,,5,772
1997,WLD,6,11004946
1997,ARG,6,542858
1997,AUS,6,20954
1997,BEL,6,37704
1997,BOL,6,3540
1997,CAN,6,106703
1997,CHL,6,43615
1997,CHN,6,23000
1997,COL,6,3610
1997,DNK,6,14353
1997,ECU,6,4699
1997,FRA,6,14542
1997,GAB,6,564
1997,DEU,6,301448
1997,ARE,4,49500
1997,TUR,15,6589135
1997,ARG,11,3670707
1997,EGY,15,73134
1998,TTO,15,779071
1998,ARG,6,475251
1998,AGO,6,3899
1998,WLD,6,12042084
1998,,5,1081
1998,URY,5,43750
1998,BFA,5,5449
1998,USA,5,2513858
1998,GBR,5,513880
1998,CHE,5,2632873
1998,SWE,5,480458
1998,ESP,5,6417064
1998,ZAF,5,36673
1998,SEN,5,5428
1998,SAU,5,4751
1998,PRT,5,1585159
1998,PER,5,591030
1998,AUS,6,6246
1998,AUT,6,62960
1998,BEL,6,2954
1998,BOL,6,11869
1998,,6,10944
1998,MEX,6,73883
1998,KOR,6,8399
1998,PRK,6,8292
1998,JPN,6,843619
1998,ITA,6,2212444
1998,HUN,6,791
1998,PRY,5,516568
1998,HKG,6,19087
1998,DEU,6,256671
1998,FRA,6,1417
1998,ECU,6,13231
1998,DNK,6,25518
1998,CRI,6,22724
1998,CHL,6,62479
1998,CAN,6,37552
1998,GRC,6,16669
1998,PAN,5,24449
1998,NOR,5,251057
1998,NGA,5,33580
1998,CHN,5,787157
1998,CHL,5,154759
1998,CYM,5,31860
1998,BOL,5,6218
1998,BEL,5,750186
1998,AUT,5,273897
1998,AUS,5,3149
1998,COL,5,474588
1998,ARG,5,1434349
1998,AGO,5,136888
1998,WLD,5,69454768
1998,,4,1469
1998,VEN,4,7113986
1998,URY,4,2417294
1998,USA,4,25788
1998,ARE,4,80000
1998,ATG,5,4157
1998,COG,5,7832
1998,COD,5,40039
1998,DNK,5,700144
1998,NZL,5,438769
1998,ANT,5,17091
1998,NLD,5,1298556
1998,MAR,5,22822
1998,,5,3562
1998,MEX,5,591594
1998,KOR,5,490742
1998,PRK,5,29919
1998,JPN,5,558694
1998,ITA,5,12669498
1998,ISR,5,9655
1998,HKG,5,10331994
1998,GTM,5,10870
1998,DEU,5,20599428
1998,GAB,5,31210
1998,FRA,5,1877365
1998,ECU,5,10670
1998,NLD,6,6615575
1998,NCL,6,2576
1998,PRY,6,25457
1998,PRT,6,41223
1998,HKG,8,634775
1998,DEU,8,12608530
1998,FRA,8,6305642
1998,FIN,8,3944055
1998,EST,8,122307
1998,ECU,8,23229
1998,DNK,8,240643
1998,ITA,8,4139252
1998,CYP,8,85518
1998,COL,8,48988
1998,CHN,8,97016
1998,CHL,8,152346
1998,CPV,8,43408
1998,CAN,8,15330402
1998,BOL,8,532500
1998,BEL,8,1096763
1998,HRV,8,326159
1998,JPN,8,64528
1998,LBN,8,3164371
1998,MYS,8,301600
1998,TUN,8,15600
1998,ARE,8,1344783
1998,CHE,8,1215646
1998,SWE,8,319386
1998,ESP,8,2751205
1998,ZAF,8,1516824
1998,SAU,8,148199
1998,RUS,8,777244
1998,PRT,8,4547557
1998,PHL,8,41975
1998,PRY,8,127360
1998,NOR,8,174719
1998,NFK,8,78050
1998,NZL,8,171728
1998,NLD,8,55442556
1998,MEX,8,1357313
1998,MUS,8,55991
1998,BHS,8,2855
1998,ESP,4,36169
1998,AUT,8,26095
1998,ARG,8,18581168
1998,CHL,7,137967
1998,CPV,7,13346
1998,CAN,7,153600
1998,BOL,7,2870
1998,AUT,7,599
1998,ARG,7,5321839
1998,AGO,7,132003
1998,COL,7,28522
1998,WLD,7,15866197
1998,URY,6,338385
1998,USA,6,518673
1998,GBR,6,131414
1998,TUN,6,14049
1998,CHE,6,2920
1998,ESP,6,170236
1998,ZAF,6,2895
1998,,6,1782
1998,CUB,7,33858
1998,FRA,7,35512
1998,DEU,7,106889
1998,AGO,8,4662
1998,WLD,8,293029824
1998,,7,6151
1998,VEN,7,34970
1998,URY,7,1616655
1998,USA,7,1599451
1998,GBR,7,605961
1998,ZAF,7,175427
1998,SEN,7,719
1998,PRT,7,6254
1998,PER,7,117809
1998,PRY,7,524631
1998,NLD,7,826374
1998,,7,899
1998,KOR,7,5100
1998,JPN,7,4372929
1998,ITA,7,5862
1998,AUS,8,1225173
1998,SEN,4,893048
1998,RUS,4,139274
1998,PER,4,136109
1998,GRD,2,237098
1998,GRC,2,1858889
1998,GIB,2,86766
1998,DEU,2,56724676
1998,GMB,2,558919
1998,GAB,2,308554
1998,FRA,2,6624003
1998,GTM,2,106763
1998,FIN,2,3947389
1998,DOM,2,26105406
1998,DMA,2,14767
1998,DNK,2,37870
1998,CZE,2,1305032
1998,CYP,2,83214
1998,CUB,2,1169249
1998,HRV,2,26877812
1998,SLV,2,3181
1998,COD,2,12149
1998,GIN,2,25251
1998,HKG,2,147048320
1998,NZL,2,28537
1998,ANT,2,5487583
1998,NLD,2,117800504
1998,OMN,2,5475309
1998,MAR,2,76583
1998,MUS,2,678198
1998,MAC,2,222234
1998,HTI,2,85364
1998,LBY,2,67326
1998,JOR,2,573272
1998,JPN,2,127444768
1998,CIV,2,56593
1998,ITA,2,71101232
1998,ISR,2,15627745
1998,IRL,2,2004421
1998,IRN,2,12255291
1998,LBN,2,1968398
1998,COG,2,2104
1998,CHN,2,697573
1998,CHL,2,5176538
1998,PRT,1,4000
1998,PRY,1,2591109
1998,NLD,1,7000
1998,MEX,1,62050
1998,MDG,1,2250
1998,ITA,1,5229
1998,GHA,1,8250
1998,SAU,1,15000
1998,DEU,1,40000
1998,COL,1,243000
1998,CHL,1,276125
1998,BOL,1,1527240
1998,BEL,1,15000
1998,BHS,1,45000
1998,ARG,1,1450573
1998,WLD,1,7183861
1998,FRA,1,9149
1998,SEN,1,100199
1998,ESP,1,6800
1998,GBR,1,6000
1998,LKA,2,602236
1998,CYM,2,895264
1998,CPV,2,4069
1998,CAN,2,62805
1998,BOL,2,292694
1998,BEL,2,7358015
1998,BHR,2,9501192
1998,AUT,2,521260
1998,ARG,2,133951912
1998,ATG,2,46012
1998,AGO,2,11730589
1998,ALB,2,381654
1998,WLD,2,1247814400
1998,,1,4192
1998,VEN,1,230910
1998,URY,1,87364
1998,USA,1,447421
1998,PRY,2,782095
1998,PER,2,3237575
1998,PRT,2,11123949
1998,QAT,2,17096262
1998,GBR,3,68151
1998,TUN,3,999852
1998,TTO,3,228278
1998,THA,3,2737
1998,CHE,3,12952
1998,SWE,3,47143
1998,SUR,3,337312
1998,USA,3,61681400
1998,ESP,3,6844634
1998,SGP,3,7375
1998,RUS,3,4100
1998,PRT,3,1617493
1998,POL,3,1407
1998,PRY,3,68874
1998,NOR,3,79839
1998,NLD,3,910875
1998,ZAF,3,8385
1998,URY,3,61931
1998,,3,3350
1998,WLD,4,25817248
1998,PRY,4,1495314
1998,,4,50440
1998,MEX,4,190335
1998,LBN,4,12500
1998,JPN,4,1668026
1998,CIV,4,127723
1998,HKG,4,6228
1998,GTM,4,3141
1998,FRA,4,2697
1998,ECU,4,998370
1998,DOM,4,390455
1998,COL,4,1529488
1998,CHL,4,432981
1998,CAN,4,969
1998,BOL,4,447561
1998,ARG,4,7119702
1998,AGO,4,498182
1998,,3,506518
1998,GBR,8,25906066
1998,PRK,3,9149
1998,ITA,3,1487260
1998,THA,15,142955
1998,USA,2,991672
1998,GBR,2,45580396
1998,EGY,2,8324618
1998,MKD,2,417772
1998,ARE,2,29681412
1998,TGO,2,25100
1998,YEM,2,515050
1998,CHE,2,19333996
1998,ESP,2,61099680
1998,ZAF,2,3091163
1998,SGP,2,25881946
1998,SYC,2,52513
1998,SAU,2,187057696
1998,RUS,2,16664257
1998,ROU,2,308108
1998,SWE,2,773839
1998,,2,976376
1998,WLD,3,104584552
1998,AGO,3,254774
1998,ISR,3,106945
1998,HUN,3,1344
1998,HKG,3,1781282
1998,GRC,3,159941
1998,DEU,3,1004550
1998,FRA,3,4716021
1998,FIN,3,2895
1998,DNK,3,53618
1998,CZE,3,3815
1998,CRI,3,1955
1998,CHN,3,103319
1998,CHL,3,5264
1998,CAN,3,17791
1998,BOL,3,6884
1998,BEL,3,165760
1998,AUT,3,11705
1998,ARG,3,2599706
1998,JPN,3,18597968
1998,USA,8,121718264
1998,URY,2,9486317
1998,VEN,8,583443
1998,PRK,13,1979
1998,JPN,13,1853933
1998,JAM,13,6497
1998,ITA,13,171032
1998,IRL,13,530
1998,IRN,13,45249
1998,IDN,13,7020
1998,KOR,13,306921
1998,GUY,13,2139
1998,DEU,13,627576
1998,FRA,13,460324
1998,FIN,13,5000
1998,ECU,13,44913
1998,DOM,13,5177
1998,DNK,13,506
1998,CRI,13,69613
1998,GTM,13,42565
1998,MEX,13,107407
1998,,13,44634
1998,NLD,13,112843
1998,VEN,13,159886
1998,URY,13,59452
1998,USA,13,10779611
1998,GBR,13,4576600
1998,TTO,13,6144
1998,THA,13,7802
1998,SYR,13,3922
1998,CHE,13,311173
1998,SWE,13,225039
1998,ESP,13,2482255
1998,ZAF,13,952718
1998,IND,13,345899
1998,ROU,13,20699
1998,PRT,13,8599056
1998,PER,13,59363
1998,PRY,13,18342
1998,PAN,13,16216
1998,COL,13,351114
1998,,13,1158
1998,CHN,13,9444
1998,CAN,13,1210106
1998,PRT,12,40274164
1998,POL,12,11000
1998,PHL,12,13000
1998,PER,12,40669
1998,PRY,12,11818074
1998,PAN,12,422906
1998,NOR,12,24919952
1998,RUS,12,1057625
1998,NIC,12,31636
1998,,12,97862848
1998,MEX,12,29867452
1998,MYS,12,9607473
1998,KOR,12,7463050
1998,KEN,12,2441
1998,JPN,12,69179704
1998,ITA,12,77170088
1998,NLD,12,699946944
1998,VNM,12,1226500
1998,ESP,12,221670880
1998,SDN,12,10652
1998,BOL,13,34989
1998,BEL,13,84535
1998,AUT,13,12462
1998,AUS,13,9742
1998,ARG,13,3444744
1998,AGO,13,2086
1998,WLD,13,37957680
1998,,12,36360424
1998,VEN,12,2625351
1998,UZB,12,24267302
1998,URY,12,6398410
1998,USA,12,8810592
1998,GBR,12,96227520
1998,TUR,12,21157964
1998,THA,12,25526506
1998,CHE,12,89017
1998,SWE,12,18000
1998,CHL,13,257264
1998,IRN,12,4029076
1998,WLD,14,1623021
1998,ARG,14,506521
1998,PAK,15,32739196
1998,NIC,15,3236
1998,NLD,15,24556388
1998,OMN,15,921606
1998,MAR,15,18584756
1998,,15,1131789
1998,MEX,15,3957689
1998,PAN,15,41899
1998,MUS,15,4783244
1998,MDG,15,1230000
1998,KOR,15,3589933
1998,PRK,15,21548
1998,KEN,15,105050
1998,JPN,15,17653168
1998,JAM,15,518267
1998,CIV,15,2717420
1998,MYS,15,70566800
1998,PRY,15,9757395
1998,PER,15,1556029
1998,PHL,15,55145
1998,URY,8,5429034
1998,TUR,15,7671497
1998,EGY,15,38709116
1998,GBR,15,8496946
1998,USA,15,23363716
1998,URY,15,5050909
1998,VEN,15,2549520
1998,,15,5592
1998,SYR,15,28100
1998,SWE,15,168248
1998,ESP,15,742497
1998,ZWE,15,42639
1998,ZAF,15,3970337
1998,SGP,15,83078
1998,IND,15,44210416
1998,SEN,15,9927968
1998,PRT,15,88811
1998,ITA,15,1745012
1998,AGO,14,33000
1998,ISR,15,88138
1998,IRN,15,379589696
1998,ARG,15,8986805
1998,AGO,15,1190801
1998,DZA,15,3309736
1998,WLD,15,967236736
1998,,14,948
1998,VEN,14,11159
1998,URY,14,47063
1998,AUS,15,79546
1998,USA,14,212423
1998,ESP,14,140824
1998,PRT,14,365166
1998,PAN,14,12549
1998,NLD,14,14356
1998,DEU,14,122399
1998,FRA,14,539
1998,BEL,14,121341
1998,GBR,14,34733
1998,BGD,15,54796064
1998,BEL,15,2132213
1998,BOL,15,786915
1998,IDN,15,203027
1998,HKG,15,29686940
1998,HND,15,38839
1998,GTM,15,86790
1998,GRC,15,38693
1998,DEU,15,9298035
1998,GAB,15,32641
1998,FRA,15,10729036
1998,SLV,15,17600
1998,DOM,15,2385145
1998,CUB,15,2318511
1998,CRI,15,179772
1998,COL,15,2956777
1998,CHN,15,112013808
1998,CHL,15,1687840
1998,CPV,15,742884
1998,CAN,15,25486
1998,IRL,15,1310000
1998,HKG,12,68033
1998,ECU,15,258005
1998,GTM,12,597241
1998,SAU,9,3126781
1998,RUS,9,146619
1998,ROU,9,5039782
1998,QAT,9,73440
1998,PRT,9,15506683
1998,POL,9,256028
1998,PER,9,884145
1998,SEN,9,62449
1998,PRY,9,2225999
1998,NZL,9,180513
1998,NLD,9,63692976
1998,OMN,9,1580054
1998,MAR,9,918124
1998,,9,1696574
1998,MEX,9,5480769
1998,MAC,9,38097
1998,NOR,9,26865302
1998,LBY,9,2724364
1998,SGP,9,563391
1998,ZAF,9,1849231
1998,AGO,10,308711
1998,WLD,10,16899714
1998,,9,13818348
1998,VEN,9,775146
1998,URY,9,33964036
1998,USA,9,398602592
1998,GBR,9,28070776
1998,SVK,9,65874996
1998,EGY,9,4867688
1998,TUN,9,7726990
1998,ARE,9,3725134
1998,SYR,9,37619256
1998,CHE,9,15711263
1998,SWE,9,76107104
1998,SUR,9,32352
1998,ESP,9,85331680
1998,TUR,9,21593920
1998,LBN,9,37845620
1998,KOR,9,12252787
1998,PRK,9,144479
1998,CHN,9,96520
1998,CHL,9,15810216
1998,CPV,9,671820
1998,CAN,9,52178440
1998,BGR,9,153266
1998,BOL,9,576716
1998,BEL,9,126422264
1998,COL,9,1190641
1998,BHR,9,43199
1998,AUS,9,10087556
1998,ARG,9,86767768
1998,AGO,9,113081
1998,DZA,9,1081964
1998,HND,12,102157
1998,WLD,9,2460289536
1998,,8,204888
1998,AUT,9,33408940
1998,CUB,9,3601
1998,CYP,9,4950593
1998,CZE,9,2537618
1998,JOR,9,4717363
1998,JPN,9,228310560
1998,ITA,9,257276448
1998,ISR,9,6641425
1998,IRL,9,219154
1998,ISL,9,330229
1998,HUN,9,19964238
1998,HKG,9,1249825
1998,HND,9,124149
1998,GTM,9,224399
1998,GRC,9,79142736
1998,GMB,9,895810
1998,PYF,9,422753
1998,FRA,9,76505920
1998,FIN,9,43564040
1998,DOM,9,376538
1998,DNK,9,46009092
1998,ARG,10,1892996
1998,AUS,10,387035
1998,DEU,9,381245056
1998,BOL,10,1261570
1998,WLD,12,2204946432
1998,,11,5436
1998,VEN,11,678209
1998,URY,11,687685
1998,USA,11,780037
1998,CHE,11,12592
1998,SUR,11,205675
1998,AGO,12,4249
1998,ESP,11,13475
1998,RUS,11,2112
1998,PRT,11,155013
1998,PRY,11,2884100
1998,PAN,11,23080
1998,NOR,11,6300
1998,NLD,11,34201
1998,,11,74679
1998,ZAF,11,295968
1998,ARG,12,571245
1998,AUS,12,2334
1998,AUT,12,3875
1998,GRC,12,17375772
1998,DEU,12,262409472
1998,BEL,10,14081
1998,GAB,12,1514
1998,FRA,12,49711880
1998,ECU,12,151854
1998,DOM,12,976754
1998,DNK,12,3217088
1998,CUB,12,2606854
1998,CRI,12,3184469
1998,COL,12,5774532
1998,CHN,12,221646208
1998,CHL,12,3009
1998,CPV,12,5362
1998,CAN,12,3241
1998,BOL,12,16978580
1998,BEL,12,100210080
1998,MEX,11,115777
1998,MYS,11,235100
1998,BLZ,12,30059
1998,KEN,11,4360
1998,USA,10,5486397
1998,THA,10,5591
1998,PER,10,104567
1998,PRY,10,6144735
1998,NZL,10,421482
1998,MEX,10,12756
1998,JPN,10,62078
1998,CIV,10,24365
1998,ITA,10,2760
1998,IDN,10,4730
1998,FRA,10,719
1998,SLV,10,919
1998,ECU,10,102804
1998,KOR,11,3000
1998,COL,10,2080
1998,CHL,10,1549
1998,CMR,10,13152
1998,URY,10,496847
1998,VEN,10,144361
1998,GIB,12,1203260
1998,WLD,11,11912531
1998,JPN,11,296074
1998,ITA,11,394757
1998,IDN,11,17404
1998,FRA,11,76428
1998,ECU,11,89414
1998,DOM,11,868
1998,DEU,11,8904
1998,,10,3429
1998,COL,11,585049
1998,CUB,11,3794
1998,CPV,11,45542
1998,CAN,11,78392
1998,BOL,11,973926
1998,ARG,11,2188661
1998,AGO,11,822784
1998,CHL,11,113735
1999,PHL,8,261310
1999,PRT,8,7128556
1999,RUS,8,858693
1999,SAU,8,320968
1999,PER,8,2221
1999,PRY,8,79596
1999,NOR,8,281577
1999,NZL,8,51039
1999,NLD,8,72661373
1999,MEX,8,1202156
1999,JPN,8,38895
1999,MYS,8,378278
1999,LUX,8,604
1999,LBN,8,2061978
1999,SGP,8,1440208
1999,ITA,8,4500749
1999,IDN,8,692366
1999,HKG,8,2612796
1999,GRC,8,63000
1999,DEU,8,9714888
1999,FRA,8,4977569
1999,FIN,8,2769876
1999,EST,8,136500
1999,MLT,8,26865
1999,VNM,8,25787
1999,GBR,8,29024204
1999,ESP,8,6237517
1999,DNK,8,184770
1999,COL,9,664212
1999,CYP,9,2791849
1999,CZE,9,3933117
1999,HRV,9,185472
1999,CHN,9,104845
1999,CHL,9,12755325
1999,CPV,9,533156
1999,CAN,9,39723582
1999,BGR,9,652523
1999,BOL,9,428859
1999,BEL,9,105191045
1999,ZAF,8,1621627
1999,AUT,9,11087778
1999,AGO,9,15995
1999,DZA,9,6824535
1999,WLD,9,2371913247
1999,,8,5513
1999,VEN,8,855729
1999,URY,8,5063879
1999,USA,8,127125264
1999,TUR,8,39300
1999,ARE,8,1768515
1999,TTO,8,51373
1999,CHE,8,847137
1999,SWE,8,205019
1999,ARG,9,57796827
1999,AUS,9,7143918
1999,WLD,7,27356107
1999,COL,8,21080
1999,CHL,7,5324
1999,CAN,7,231057
1999,BOL,7,32783
1999,ARG,7,16700452
1999,AGO,7,259228
1999,,6,1522
1999,URY,6,323384
1999,USA,6,721194
1999,GBR,6,645304
1999,THA,6,11969
1999,CHE,6,26667
1999,ESP,6,190881
1999,ZAF,6,4190
1999,IND,6,17020
1999,PRT,6,18655
1999,PRY,6,23556
1999,NCL,6,649
1999,NLD,6,6773926
1999,,6,5885
1999,MEX,6,66997
1999,KOR,6,6469
1999,DNK,9,47087775
1999,JPN,6,1046121
1999,ITA,6,2103289
1999,ISR,6,10676
1999,CHN,7,799
1999,HRV,8,453542
1999,FRA,7,364158
1999,HKG,7,1199
1999,CHN,8,20880
1999,CHL,8,225184
1999,CPV,8,26209
1999,CAN,8,15403184
1999,BOL,8,104699
1999,BMU,8,104957
1999,BEL,8,843663
1999,BHR,8,37549
1999,AUT,8,17463
1999,AUS,8,682700
1999,ARG,8,20700224
1999,AGO,8,14525
1999,WLD,8,323973554
1999,,7,3921
1999,VEN,7,66755
1999,URY,7,1729460
1999,USA,7,2657421
1999,GBR,7,721343
1999,CHE,7,146281
1999,ZAF,7,357975
1999,PRT,7,3500
1999,PRY,7,242897
1999,NLD,7,257809
1999,MEX,7,10826
1999,JPN,7,3471601
1999,DEU,7,91318
1999,DOM,9,147641
1999,SEN,10,774980
1999,FIN,9,41159520
1999,WLD,11,9787402
1999,,10,2730
1999,VEN,10,276800
1999,URY,10,776414
1999,USA,10,551561
1999,TUR,10,2016
1999,ZAF,10,25283
1999,PER,10,347647
1999,PRY,10,5077455
1999,PAN,10,26729
1999,NZL,10,821827
1999,AGO,11,1863532
1999,NLD,10,34235
1999,LBN,10,24479
1999,JPN,10,44593
1999,GTM,10,40285
1999,GMB,10,945788
1999,FRA,10,37456
1999,ECU,10,124994
1999,COL,10,186096
1999,CHL,10,233277
1999,BOL,10,7392833
1999,BEL,10,18065
1999,AUS,10,630575
1999,MEX,10,4157
1999,ARG,11,1753079
1999,AUS,11,2639
1999,BOL,11,963108
1999,PRY,11,1357740
1999,PRT,11,159695
1999,HKG,6,60604
1999,PAN,11,30800
1999,NLD,11,217707
1999,,11,39057
1999,MEX,11,66500
1999,MYS,11,291231
1999,KOR,11,5600
1999,JPN,11,117779
1999,ITA,11,440238
1999,ISR,11,4264
1999,IDN,11,110285
1999,HUN,11,2639
1999,GUY,11,8159
1999,GHA,11,6300
1999,DEU,11,34631
1999,FRA,11,55612
1999,ECU,11,8639
1999,CUB,11,3269
1999,COL,11,20699
1999,CHL,11,217921
1999,LKA,11,22369
1999,CPV,11,28794
1999,CAN,11,87199
1999,ARG,10,3477692
1999,AGO,10,46764
1999,WLD,10,21924731
1999,,9,5380478
1999,OMN,9,760309
1999,MAR,9,328558
1999,,9,931150
1999,MEX,9,7208486
1999,LBY,9,5646162
1999,LBN,9,23196426
1999,KOR,9,12074696
1999,PRK,9,194391
1999,JOR,9,3534418
1999,JPN,9,184305316
1999,CIV,9,24576
1999,ITA,9,192699691
1999,ISR,9,4163661
1999,IRL,9,256284
1999,IRN,9,190164
1999,ISL,9,206861
1999,HUN,9,13314386
1999,HKG,9,1101325
1999,HND,9,232033
1999,GTM,9,294550
1999,GRC,9,53264008
1999,DEU,9,469528729
1999,GMB,9,857274
1999,PYF,9,198261
1999,FRA,9,84924708
1999,NLD,9,81972395
1999,ECU,9,4250
1999,NZL,9,153662
1999,PRY,9,1506663
1999,VEN,9,510617
1999,URY,9,29499360
1999,USA,9,512002392
1999,GBR,9,22880406
1999,EGY,9,2908242
1999,TUR,9,12927511
1999,TUN,9,6703522
1999,ARE,9,2869208
1999,TTO,9,780996
1999,THA,9,32003
1999,SYR,9,16739302
1999,CHE,9,13095374
1999,SWE,9,66004585
1999,ESP,9,81796068
1999,ZAF,9,1225440
1999,SVK,9,65642649
1999,SGP,9,498047
1999,IND,9,108619
1999,SEN,9,278600
1999,SAU,9,2167444
1999,RUS,9,132656
1999,ROU,9,2879732
1999,PRT,9,11995891
1999,POL,9,389472
1999,PER,9,491520
1999,NOR,9,30671746
1999,GRC,6,7842
1999,LBR,2,19996
1999,FRA,6,63351
1999,ROU,2,108958
1999,QAT,2,16977620
1999,PRT,2,14084086
1999,PHL,2,68872
1999,PER,2,2422302
1999,PRY,2,349175
1999,NOR,2,213930
1999,ANT,2,5971975
1999,NLD,2,165735486
1999,OMN,2,8222714
1999,MAR,2,178014
1999,RUS,2,6125465
1999,MDV,2,67915
1999,MAC,2,46103
1999,LBN,2,8006850
1999,JOR,2,106402
1999,JPN,2,159961432
1999,ITA,2,78970841
1999,ISR,2,11313459
1999,IRL,2,1417563
1999,IRN,2,21568648
1999,IDN,2,322472
1999,HKG,2,166617514
1999,HTI,2,613355
1999,MYS,2,21942
1999,SAU,2,242529880
1999,SEN,2,95461
1999,SYC,2,126860
1999,DNK,3,105267
1999,CZE,3,2693
1999,CHN,3,335569
1999,CHL,3,87257
1999,CAN,3,149024
1999,BOL,3,16208
1999,BEL,3,646039
1999,AUT,3,16686
1999,ARG,3,1773187
1999,AGO,3,111079
1999,WLD,3,125578336
1999,,2,3612077
1999,YEM,2,8161349
1999,URY,2,10693456
1999,USA,2,644521
1999,GBR,2,80778322
1999,EGY,2,4206155
1999,MKD,2,39049
1999,TUR,2,46104
1999,ARE,2,30351804
1999,CHE,2,19058529
1999,SWE,2,2009313
1999,ESP,2,78416791
1999,ZAF,2,6515250
1999,SGP,2,37260083
1999,GRD,2,339886
1999,GRC,2,6377975
1999,GIB,2,76554
1999,GHA,2,68300
1999,,1,1132
1999,URY,1,87415
1999,BFA,1,117699
1999,USA,1,2008124
1999,GBR,1,12800
1999,ESP,1,8706
1999,SEN,1,344722
1999,PRT,1,4500
1999,PRY,1,2819248
1999,NLD,1,17300
1999,MEX,1,32300
1999,MYS,1,22000
1999,JPN,1,9000
1999,ITA,1,2219
1999,IRL,1,6000
1999,DEU,1,52950
1999,FRA,1,3000
1999,COL,1,8620
1999,CHL,1,182477
1999,CAF,1,10000
1999,BOL,1,1120590
1999,BEL,1,6500
1999,BHS,1,49500
1999,RUS,11,77000
1999,AUT,1,11000
1999,WLD,2,1529342891
1999,ECU,3,283331
1999,ALB,2,414865
1999,ARG,2,102127807
1999,DEU,2,77318675
1999,GMB,2,620739
1999,GAB,2,547738
1999,FRA,2,7201118
1999,FIN,2,5215361
1999,DOM,2,1239555
1999,DMA,2,25828
1999,DNK,2,170167
1999,CZE,2,11207838
1999,CUB,2,5988199
1999,HRV,2,42669827
1999,COD,2,42035
1999,COG,2,345589
1999,COL,2,39000
1999,CHN,2,7621773
1999,CHL,2,32090453
1999,LKA,2,522187
1999,CYM,2,113624
1999,CPV,2,31736
1999,BGR,2,53000
1999,VGB,2,15281
1999,BOL,2,539263
1999,BEL,2,8613710
1999,BHR,2,12767310
1999,AUT,2,781290
1999,AGO,2,10098115
1999,FIN,3,1032
