,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Country,Country Code,Year,PIB_(1000_US$),contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces,Commodity Code,Simple Average,Weighted Average,Imports Value in 1000 USD,Exp,ln_PIB,ln_Import,ln_distw,ln_Tariff
11503,11503,11503,11503,Seychelles,SYC,2016,1427524.56530226,0,0,0,0,0,0,0,0,11036.87,11300.58,10952.12,10927.62,8,15.0,15.0,2.9939999999999998,BRA,14.171452428982281,1.0966102859974365,9.301288323811107,2.70805020110221
11504,11504,11504,11504,Seychelles,SYC,2016,1427524.56530226,0,0,0,0,0,0,0,0,11036.87,11300.58,10952.12,10927.62,9,25.0,25.0,0.409,BRA,14.171452428982281,-0.8940401229393353,9.301288323811107,3.2188758248682006
11505,11505,11505,11505,Chad,TCD,2016,10090922.8573905,0,0,0,0,0,0,0,0,7791.363,7590.976,7502.7980000000025,7436.509,2,8.0,5.08,1238.01,BRA,16.127146850723214,7.121260530756345,8.923031296619003,1.6253112615903906
11506,11506,11506,11506,Togo,TGO,2016,4483932.93718367,0,0,0,0,0,0,0,0,6170.232,5951.629,5847.4569999999985,5758.974,2,35.0,35.0,423.47900000000004,BRA,15.316011107037294,6.048503926085785,8.673762144861394,3.5553480614894135
11507,11507,11507,11507,Togo,TGO,2016,4483932.93718367,0,0,0,0,0,0,0,0,6170.232,5951.629,5847.4569999999985,5758.974,10,5.0,5.0,56.992,BRA,15.316011107037294,4.0429109071072515,8.673762144861394,1.6094379124341003
11508,11508,11508,11508,Thailand,THA,2016,412352789.519611,0,0,0,0,0,0,0,0,16409.97,16629.35,16232.15,16215.13,1,30.0,30.0,2.229,BRA,19.837389826152517,0.8015530544037318,9.694749122468375,3.4011973816621555
11509,11509,11509,11509,Thailand,THA,2016,412352789.519611,0,0,0,0,0,0,0,0,16409.97,16629.35,16232.15,16215.13,2,37.6,36.0,7198.026,BRA,19.837389826152517,8.881562100746928,9.694749122468375,3.58351893845611
11510,11510,11510,11510,Thailand,THA,2016,412352789.519611,0,0,0,0,0,0,0,0,16409.97,16629.35,16232.15,16215.13,3,16.0,14.68,994.997,BRA,19.837389826152517,6.90273972207867,9.694749122468375,2.6864860231863696
11511,11511,11511,11511,Thailand,THA,2016,412352789.519611,0,0,0,0,0,0,0,0,16409.97,16629.35,16232.15,16215.13,4,0.0,0.0,21.655,BRA,19.837389826152517,3.07523637466659,9.694749122468375,-inf
11512,11512,11512,11512,Thailand,THA,2016,412352789.519611,0,0,0,0,0,0,0,0,16409.97,16629.35,16232.15,16215.13,5,7.5,7.5,0.009000000000000001,BRA,19.837389826152517,-4.710530701645918,9.694749122468375,2.0149030205422647
11513,11513,11513,11513,Thailand,THA,2016,412352789.519611,0,0,0,0,0,0,0,0,16409.97,16629.35,16232.15,16215.13,6,0.0,0.0,5.867999999999999,BRA,19.837389826152517,1.7695138602807352,9.694749122468375,-inf
11514,11514,11514,11514,Thailand,THA,2016,412352789.519611,0,0,0,0,0,0,0,0,16409.97,16629.35,16232.15,16215.13,7,33.0,35.11,0.16399999999999998,BRA,19.837389826152517,-1.8078888511579387,9.694749122468375,3.558485990180341
11515,11515,11515,11515,Thailand,THA,2016,412352789.519611,0,0,0,0,0,0,0,0,16409.97,16629.35,16232.15,16215.13,9,80.25,87.21,188.83599999999998,BRA,19.837389826152517,5.240878913500769,9.694749122468375,4.468319003238894
11516,11516,11516,11516,Thailand,THA,2016,412352789.519611,0,0,0,0,0,0,0,0,16409.97,16629.35,16232.15,16215.13,10,0.0,0.0,14416.823,BRA,19.837389826152517,9.576151067563757,9.694749122468375,-inf
11517,11517,11517,11517,Thailand,THA,2016,412352789.519611,0,0,0,0,0,0,0,0,16409.97,16629.35,16232.15,16215.13,12,53.33,79.98,795337.042,BRA,19.837389826152517,13.586521255995384,9.694749122468375,4.381776603418673
11518,11518,11518,11518,Thailand,THA,2016,412352789.519611,0,0,0,0,0,0,0,0,16409.97,16629.35,16232.15,16215.13,13,4.6,3.04,14826.468,BRA,19.837389826152517,9.604169240886007,9.694749122468375,1.1118575154181303
11519,11519,11519,11519,Thailand,THA,2016,412352789.519611,0,0,0,0,0,0,0,0,16409.97,16629.35,16232.15,16215.13,15,44.8,48.45,598.498,BRA,19.837389826152517,6.394423183304892,9.694749122468375,3.880532338336775
11520,11520,11520,11520,Tunisia,TUN,2016,41802653.6312849,0,0,0,0,0,0,0,0,8979.379,8447.175,8380.654,8294.732,2,36.0,36.0,2038.4470000000001,BRA,17.54847037948199,7.619943522411872,9.033681233390363,3.58351893845611
11521,11521,11521,11521,Tunisia,TUN,2016,41802653.6312849,0,0,0,0,0,0,0,0,8979.379,8447.175,8380.654,8294.732,4,36.0,36.0,1300.872,BRA,17.54847037948199,7.170790087815266,9.033681233390363,3.58351893845611
11522,11522,11522,11522,Tunisia,TUN,2016,41802653.6312849,0,0,0,0,0,0,0,0,8979.379,8447.175,8380.654,8294.732,8,36.0,36.0,778.1210000000003,BRA,17.54847037948199,6.656882039077611,9.033681233390363,3.58351893845611
11523,11523,11523,11523,Tunisia,TUN,2016,41802653.6312849,0,0,0,0,0,0,0,0,8979.379,8447.175,8380.654,8294.732,9,28.8,0.03,13184.293,BRA,17.54847037948199,9.486781475810073,9.033681233390363,-3.506557897319982
11524,11524,11524,11524,Tunisia,TUN,2016,41802653.6312849,0,0,0,0,0,0,0,0,8979.379,8447.175,8380.654,8294.732,10,15.0,15.0,36.683,BRA,17.54847037948199,3.602313432484339,9.033681233390363,2.70805020110221
11525,11525,11525,11525,Tunisia,TUN,2016,41802653.6312849,0,0,0,0,0,0,0,0,8979.379,8447.175,8380.654,8294.732,12,25.5,15.0,18085.533,BRA,17.54847037948199,9.80286761588998,9.033681233390363,2.70805020110221
11526,11526,11526,11526,Tunisia,TUN,2016,41802653.6312849,0,0,0,0,0,0,0,0,8979.379,8447.175,8380.654,8294.732,13,36.0,36.0,14.432,BRA,17.54847037948199,2.669447963320268,9.033681233390363,3.58351893845611
11527,11527,11527,11527,Tunisia,TUN,2016,41802653.6312849,0,0,0,0,0,0,0,0,8979.379,8447.175,8380.654,8294.732,15,29.0,27.85,17395.241,BRA,17.54847037948199,9.763951942045976,9.033681233390363,3.326832966373293
11528,11528,11528,11528,Ukraine,UKR,2016,93355993.6285042,0,0,0,0,0,0,0,0,11155.24,10568.55,10689.79,10615.94,2,15.0,15.0,6.653,BRA,18.351930631873795,1.8950678807597503,9.27704435929854,2.70805020110221
11529,11529,11529,11529,Ukraine,UKR,2016,93355993.6285042,0,0,0,0,0,0,0,0,11155.24,10568.55,10689.79,10615.94,3,5.0,5.0,0.857,BRA,18.351930631873795,-0.15431736038435728,9.27704435929854,1.6094379124341003
11530,11530,11530,11530,Ukraine,UKR,2016,93355993.6285042,0,0,0,0,0,0,0,0,11155.24,10568.55,10689.79,10615.94,5,5.0,5.0,3701.065,BRA,18.351930631873795,8.21637589505279,9.27704435929854,1.6094379124341003
11531,11531,11531,11531,Ukraine,UKR,2016,93355993.6285042,0,0,0,0,0,0,0,0,11155.24,10568.55,10689.79,10615.94,7,20.0,20.0,0.037000000000000005,BRA,18.351930631873795,-3.2968373663379125,9.27704435929854,2.995732273553991
11532,11532,11532,11532,Ukraine,UKR,2016,93355993.6285042,0,0,0,0,0,0,0,0,11155.24,10568.55,10689.79,10615.94,8,5.57,0.53,1900.535,BRA,18.351930631873795,7.549890704465989,9.27704435929854,-0.6348782724359695
11533,11533,11533,11533,Ukraine,UKR,2016,93355993.6285042,0,0,0,0,0,0,0,0,11155.24,10568.55,10689.79,10615.94,9,3.33,0.02,7879.666,BRA,18.351930631873795,8.97204079616682,9.27704435929854,-3.912023005428146
11534,11534,11534,11534,Ukraine,UKR,2016,93355993.6285042,0,0,0,0,0,0,0,0,11155.24,10568.55,10689.79,10615.94,10,10.0,10.0,0.603,BRA,18.351930631873795,-0.5058380822549516,9.27704435929854,2.302585092994046
11535,11535,11535,11535,Ukraine,UKR,2016,93355993.6285042,0,0,0,0,0,0,0,0,11155.24,10568.55,10689.79,10615.94,12,5.83,2.5,3177.448,BRA,18.351930631873795,8.063833637862823,9.27704435929854,0.9162907318741551
11536,11536,11536,11536,Ukraine,UKR,2016,93355993.6285042,0,0,0,0,0,0,0,0,11155.24,10568.55,10689.79,10615.94,13,0.0,0.0,10.258,BRA,18.351930631873795,2.3280578889670767,9.27704435929854,-inf
11537,11537,11537,11537,Ukraine,UKR,2016,93355993.6285042,0,0,0,0,0,0,0,0,11155.24,10568.55,10689.79,10615.94,15,2.81,3.86,10.589,BRA,18.351930631873795,2.3598157264483173,9.27704435929854,1.3506671834767394
11538,11538,11538,11538,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,1,0.6,0.02,9058.083,BRA,23.652173684538706,9.111412787244856,8.998200309620696,-3.912023005428146
11539,11539,11539,11539,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,2,2.98,1.45,10091.875,BRA,23.652173684538706,9.219485923635885,8.998200309620696,0.371563556432483
11540,11540,11540,11540,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,3,0.0,0.0,103533.23,BRA,23.652173684538706,11.547647902959861,8.998200309620696,-inf
11541,11541,11541,11541,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,4,15.74,1.99,74485.03,BRA,23.652173684538706,11.21835344457927,8.998200309620696,0.688134638736401
11542,11542,11542,11542,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,5,0.15,0.56,56248.377,BRA,23.652173684538706,10.937532466317068,8.998200309620696,-0.579818495252942
11543,11543,11543,11543,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,6,0.07,0.1,3362.098,BRA,23.652173684538706,8.120320462859612,8.998200309620696,-2.3025850929940455
11544,11544,11544,11544,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,7,2.0,0.16,4191.544,BRA,23.652173684538706,8.3408244414581,8.998200309620696,-1.8325814637483102
11545,11545,11545,11545,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,8,2.09,0.13,114067.153,BRA,23.652173684538706,11.644542615351575,8.998200309620696,-2.0402208285265546
11546,11546,11546,11546,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,9,0.07,0.0,1195453.466,BRA,23.652173684538706,13.99403614082349,8.998200309620696,-inf
11547,11547,11547,11547,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,10,0.68,0.3,55665.545,BRA,23.652173684538706,10.927116652827175,8.998200309620696,-1.2039728043259361
11548,11548,11548,11548,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,11,0.15,0.01,9674.683,BRA,23.652173684538706,9.177267752503322,8.998200309620696,-4.605170185988091
11549,11549,11549,11549,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,12,0.25,0.01,4454.218,BRA,23.652173684538706,8.401606791388303,8.998200309620696,-4.605170185988091
11550,11550,11550,11550,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,13,0.0,0.0,9074.825,BRA,23.652173684538706,9.113259375200562,8.998200309620696,-inf
11551,11551,11551,11551,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,14,0.84,0.17,2147.49,BRA,23.652173684538706,7.672054997270153,8.998200309620696,-1.7719568419318752
11552,11552,11552,11552,United States,USA,2016,18707188235.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,15,1.42,0.09,40525.337999999996,BRA,23.652173684538706,10.609682687099632,8.998200309620696,-2.4079456086518722
11553,11553,11553,11553,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,1,0.0,0.0,0.024,BRA,19.507076320605496,-3.7297014486341915,8.90150194034655,-inf
11554,11554,11554,11554,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,2,8.41,27.42,107062.07199999999,BRA,19.507076320605496,11.58116405739357,8.90150194034655,3.3112726741341683
11555,11555,11555,11555,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,3,0.0,0.0,16.988,BRA,19.507076320605496,2.832507212451025,8.90150194034655,-inf
11556,11556,11556,11556,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,4,0.0,0.0,2.989,BRA,19.507076320605496,1.0949388833018008,8.90150194034655,-inf
11557,11557,11557,11557,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,5,0.0,0.0,5406.566999999999,BRA,19.507076320605496,8.595369604799327,8.90150194034655,-inf
11558,11558,11558,11558,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,6,0.0,0.0,0.14300000000000002,BRA,19.507076320605496,-1.9449106487222296,8.90150194034655,-inf
11559,11559,11559,11559,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,7,10.0,10.0,55.26600000000001,BRA,19.507076320605496,4.012157891234153,8.90150194034655,2.302585092994046
11560,11560,11560,11560,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,8,8.6,0.79,924.77,BRA,19.507076320605496,6.829545057945576,8.90150194034655,-0.23572233352106983
11561,11561,11561,11561,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,9,3.33,0.0,6860.679,BRA,19.507076320605496,8.83356169541361,8.90150194034655,-inf
11562,11562,11562,11562,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,10,0.0,0.0,61243.736,BRA,19.507076320605496,11.022616853789348,8.90150194034655,-inf
11563,11563,11563,11563,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,11,6.63,5.06,961.6210000000001,BRA,19.507076320605496,6.868620402144814,8.90150194034655,1.6213664832993742
11564,11564,11564,11564,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,12,4.79,8.11,7366.222,BRA,19.507076320605496,8.904660235024926,8.90150194034655,2.0930978681273213
11565,11565,11565,11565,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,13,3.67,1.76,1193.0819999999999,BRA,19.507076320605496,7.084295154019142,8.90150194034655,0.5653138090500605
11566,11566,11566,11566,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,14,7.5,7.5,7.351,BRA,19.507076320605496,1.9948363583919506,8.90150194034655,2.0149030205422647
11567,11567,11567,11567,South Africa,ZAF,2016,296357282.715109,0,0,0,0,0,0,0,0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,15,6.88,7.37,4810.513,BRA,19.507076320605496,8.478559010219453,8.90150194034655,1.9974177062012453
11568,11568,11568,11568,Zimbabwe,ZWE,2016,20548678.1,0,0,0,0,0,0,0,0,8017.05,8348.187,7918.615,7883.486999999999,2,40.0,40.0,343.5680000000001,BRA,16.838307170803446,5.839385054224777,8.976971595778902,3.6888794541139363
11569,11569,11569,11569,Zimbabwe,ZWE,2016,20548678.1,0,0,0,0,0,0,0,0,8017.05,8348.187,7918.615,7883.486999999999,9,40.0,40.0,1.766,BRA,16.838307170803446,0.5687171021817683,8.976971595778902,3.6888794541139363
11570,11570,11570,11570,Zimbabwe,ZWE,2016,20548678.1,0,0,0,0,0,0,0,0,8017.05,8348.187,7918.615,7883.486999999999,12,5.0,5.0,0.047,BRA,16.838307170803446,-3.0576076772720784,8.976971595778902,1.6094379124341003
11571,11571,11571,11571,Zimbabwe,ZWE,2016,20548678.1,0,0,0,0,0,0,0,0,8017.05,8348.187,7918.615,7883.486999999999,13,5.0,5.0,2.8310000000000004,BRA,16.838307170803446,1.0406300061297626,8.976971595778902,1.6094379124341003
11572,11572,11572,11572,Zimbabwe,ZWE,2016,20548678.1,0,0,0,0,0,0,0,0,8017.05,8348.187,7918.615,7883.486999999999,15,5.0,5.0,1323.497,BRA,16.838307170803446,7.188032754947549,8.976971595778902,1.6094379124341003
11573,11573,11573,11573,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,1,1.5,1.04,17723.325,BRA,20.281182176146785,9.782636847640207,7.779820731727057,0.03922071315328133
11574,11574,11574,11574,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,2,9.8,9.98,102890.07800000001,BRA,20.281182176146785,11.541416493460734,7.779820731727057,2.300583090323373
11575,11575,11575,11575,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,3,10.0,10.0,230.53400000000002,BRA,20.281182176146785,5.4403983569818415,7.779820731727057,2.302585092994046
11576,11576,11576,11576,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,4,19.67,16.15,3494.462,BRA,20.281182176146785,8.158934708627125,7.779820731727057,2.7819200496686656
11577,11577,11577,11577,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,5,1.4,1.0,5061.285,BRA,20.281182176146785,8.529375682610185,7.779820731727057,0.0
11578,11578,11578,11578,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,6,0.83,1.67,88.603,BRA,20.281182176146785,4.484165717082943,7.779820731727057,0.5128236264286637
11579,11579,11579,11579,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,7,8.33,9.54,10822.4,BRA,20.281182176146785,9.289373339264207,7.779820731727057,2.255493485460195
11580,11580,11580,11580,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,8,10.0,10.0,26110.158,BRA,20.281182176146785,10.170079712996198,7.779820731727057,2.302585092994046
11581,11581,11581,11581,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,9,12.5,11.0,78535.912,BRA,20.281182176146785,11.271311276866484,7.779820731727057,2.3978952727983707
11582,11582,11582,11582,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,10,3.67,0.21,7993.259,BRA,20.281182176146785,8.986353840453976,7.779820731727057,-1.5606477482646683
11583,11583,11583,11583,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,11,10.0,10.0,638.819,BRA,20.281182176146785,6.459621159167164,7.779820731727057,2.302585092994046
11584,11584,11584,11584,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,12,4.44,7.64,69270.66,BRA,20.281182176146785,11.14577671890543,7.779820731727057,2.033397603178429
11585,11585,11585,11585,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,13,6.94,7.76,6480.763000000001,BRA,20.281182176146785,8.776593529328277,7.779820731727057,2.048982334195127
11586,11586,11586,11586,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,14,6.0,6.0,1.159,BRA,20.281182176146785,0.1475575643576147,7.779820731727057,1.791759469228055
11587,11587,11587,11587,Argentina,ARG,2017,642695864.7563499,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,15,11.82,17.88,3508.7990000000004,BRA,20.281182176146785,8.163029092665862,7.779820731727057,2.883682769745368
11588,11588,11588,11588,Belize,BLZ,2017,1836593.4661815697,0,0,0,0,0,0,0,0,6447.859,5797.847,6225.439,6144.26,10,6.25,7.72,762.388,BRA,14.423423036593197,6.636455612446971,8.736399240934697,2.0438143640366846
11589,11589,11589,11589,Belize,BLZ,2017,1836593.4661815697,0,0,0,0,0,0,0,0,6447.859,5797.847,6225.439,6144.26,12,0.0,0.0,1576.399,BRA,14.423423036593197,7.3628984109638855,8.736399240934697,-inf
11590,11590,11590,11590,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,1,0.0,0.0,61.405,BRA,21.222140665959106,4.117491265062347,9.042949121388064,-inf
11591,11591,11591,11591,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,2,4.5,4.5,47426.614,BRA,21.222140665959106,10.7669388269073,9.042949121388064,1.5040773967762742
11592,11592,11592,11592,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,3,0.24,1.14,1622.366,BRA,21.222140665959106,7.391640856569776,9.042949121388064,0.131028262406404
11593,11593,11593,11593,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,4,7.2,0.02,5707.85,BRA,21.222140665959106,8.649597699344634,9.042949121388064,-3.912023005428146
11594,11594,11594,11594,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,5,0.0,0.0,3878.611,BRA,21.222140665959106,8.26323237883299,9.042949121388064,-inf
11595,11595,11595,11595,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,6,3.47,2.03,524.8340000000002,BRA,21.222140665959106,6.263082022116685,9.042949121388064,0.7080357930536959
11596,11596,11596,11596,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,7,0.26,0.0,195.05700000000002,BRA,21.222140665959106,5.273291823542484,9.042949121388064,-inf
11597,11597,11597,11597,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,8,0.4,0.08,26203.876,BRA,21.222140665959106,10.173662617738602,9.042949121388064,-2.5257286443082556
11598,11598,11598,11598,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,9,0.07,0.01,149701.582,BRA,21.222140665959106,11.916399138154151,9.042949121388064,-4.605170185988091
11599,11599,11599,11599,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,10,0.0,0.0,452.131,BRA,21.222140665959106,6.113971960850505,9.042949121388064,-inf
11600,11600,11600,11600,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,11,0.58,0.01,258.084,BRA,21.222140665959106,5.5532851133268455,9.042949121388064,-4.605170185988091
11601,11601,11601,11601,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,12,0.2,0.21,367.13,BRA,21.222140665959106,5.905716008765504,9.042949121388064,-1.5606477482646683
11602,11602,11602,11602,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,13,0.0,0.0,1315.817,BRA,21.222140665959106,7.182213044465077,9.042949121388064,-inf
11603,11603,11603,11603,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,14,0.0,0.0,373.38300000000004,BRA,21.222140665959106,5.922604702486851,9.042949121388064,-inf
11604,11604,11604,11604,Canada,CAN,2017,1646867220.61747,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,15,3.6,1.13,1403.142,BRA,21.222140665959106,7.246469286670141,9.042949121388064,0.12221763272424911
11605,11605,11605,11605,Switzerland,CHE,2017,679950915.2611222,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,1,0.0,0.0,0.433,BRA,20.33753117008955,-0.8370175509796473,9.101590675082026,-inf
11606,11606,11606,11606,Switzerland,CHE,2017,679950915.2611222,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,3,0.0,0.0,83.991,BRA,20.33753117008955,4.430709650245965,9.101590675082026,-inf
11607,11607,11607,11607,Switzerland,CHE,2017,679950915.2611222,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,4,0.0,0.0,57.735,BRA,20.33753117008955,4.055863575403819,9.101590675082026,-inf
11608,11608,11608,11608,Switzerland,CHE,2017,679950915.2611222,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,5,0.0,0.0,2423.366,BRA,20.33753117008955,7.7929127618236205,9.101590675082026,-inf
11609,11609,11609,11609,Switzerland,CHE,2017,679950915.2611222,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,6,0.0,0.0,18.557000000000002,BRA,20.33753117008955,2.920847076362202,9.101590675082026,-inf
11610,11610,11610,11610,Switzerland,CHE,2017,679950915.2611222,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,7,0.0,0.0,84.874,BRA,20.33753117008955,4.441167803777051,9.101590675082026,-inf
11611,11611,11611,11611,Switzerland,CHE,2017,679950915.2611222,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,8,0.0,0.0,23167.03100000001,BRA,20.33753117008955,10.050485469379817,9.101590675082026,-inf
11612,11612,11612,11612,Switzerland,CHE,2017,679950915.2611222,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,9,0.0,0.0,166177.155,BRA,20.33753117008955,12.020809697082052,9.101590675082026,-inf
11613,11613,11613,11613,Switzerland,CHE,2017,679950915.2611222,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,10,0.0,0.0,17837.461,BRA,20.33753117008955,9.789056075377657,9.101590675082026,-inf
11614,11614,11614,11614,Switzerland,CHE,2017,679950915.2611222,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,11,0.0,0.0,122.794,BRA,20.33753117008955,4.810508154584503,9.101590675082026,-inf
11615,11615,11615,11615,Switzerland,CHE,2017,679950915.2611222,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,12,0.0,0.0,42.187,BRA,20.33753117008955,3.742112116710663,9.101590675082026,-inf
11616,11616,11616,11616,Switzerland,CHE,2017,679950915.2611222,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,13,0.0,0.0,282.587,BRA,20.33753117008955,5.643986467776902,9.101590675082026,-inf
