,Country,Country Code,Year,PIB_(1000_US$),contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces,Commodity Code,Simple Average,Weighted Average,Imports Value in 1000 USD,Exp,ln_PIB,ln_Import,ln_distw,ln_Tariff,Animal health,Consumer information,Cost saving,Food safety,Harmonization,Labelling,Lower barriers to trade,National security requirements,Not specified,Other,Plant protection,Prevention of deceptive practices and consumer protection,Protect humans from animal/plant pest or disease,Protect territory from other damage from pests,Protection of Human health or Safety,Protection of animal or plant life or health,Protection of the environment,Quality requirements
11503,Seychelles,SYC,2016,1427524.56530226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11036.87,11300.58,10952.12,10927.62,8,15.0,15.0,2.994,BRA,14.17145242898228,1.0966102859974365,9.301288323811107,2.7080502011022096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11504,Seychelles,SYC,2016,1427524.56530226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11036.87,11300.58,10952.12,10927.62,9,25.0,25.0,0.409,BRA,14.17145242898228,-0.8940401229393353,9.301288323811107,3.218875824868201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11505,Chad,TCD,2016,10090922.8573905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7791.363,7590.976,7502.7980000000025,7436.509,2,8.0,5.08,1238.01,BRA,16.127146850723214,7.121260530756345,8.923031296619001,1.6253112615903906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11506,Togo,TGO,2016,4483932.93718367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6170.232,5951.629,5847.4569999999985,5758.974,2,35.0,35.0,423.479,BRA,15.316011107037294,6.048503926085786,8.673762144861392,3.555348061489413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11507,Togo,TGO,2016,4483932.93718367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6170.232,5951.629,5847.4569999999985,5758.974,10,5.0,5.0,56.992,BRA,15.316011107037294,4.042910907107252,8.673762144861392,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11508,Thailand,THA,2016,412352789.519611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16409.97,16629.35,16232.15,16215.13,1,30.0,30.0,2.229,BRA,19.83738982615252,0.8015530544037318,9.694749122468377,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11509,Thailand,THA,2016,412352789.519611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16409.97,16629.35,16232.15,16215.13,2,37.6,36.0,7198.026,BRA,19.83738982615252,8.881562100746928,9.694749122468377,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11510,Thailand,THA,2016,412352789.519611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16409.97,16629.35,16232.15,16215.13,3,16.0,14.68,994.997,BRA,19.83738982615252,6.90273972207867,9.694749122468377,2.6864860231863696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11511,Thailand,THA,2016,412352789.519611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16409.97,16629.35,16232.15,16215.13,4,0.0,0.0,21.655,BRA,19.83738982615252,3.07523637466659,9.694749122468377,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11512,Thailand,THA,2016,412352789.519611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16409.97,16629.35,16232.15,16215.13,5,7.5,7.5,0.009000000000000001,BRA,19.83738982615252,-4.710530701645918,9.694749122468377,2.0149030205422647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11513,Thailand,THA,2016,412352789.519611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16409.97,16629.35,16232.15,16215.13,6,0.0,0.0,5.8679999999999986,BRA,19.83738982615252,1.7695138602807352,9.694749122468377,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11514,Thailand,THA,2016,412352789.519611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16409.97,16629.35,16232.15,16215.13,7,33.0,35.11,0.16399999999999998,BRA,19.83738982615252,-1.8078888511579387,9.694749122468377,3.5584859901803414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11515,Thailand,THA,2016,412352789.519611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16409.97,16629.35,16232.15,16215.13,9,80.25,87.21,188.836,BRA,19.83738982615252,5.240878913500769,9.694749122468377,4.468319003238894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11516,Thailand,THA,2016,412352789.519611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16409.97,16629.35,16232.15,16215.13,10,0.0,0.0,14416.823,BRA,19.83738982615252,9.576151067563755,9.694749122468377,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11517,Thailand,THA,2016,412352789.519611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16409.97,16629.35,16232.15,16215.13,12,53.33,79.98,795337.042,BRA,19.83738982615252,13.586521255995386,9.694749122468377,4.381776603418674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11518,Thailand,THA,2016,412352789.519611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16409.97,16629.35,16232.15,16215.13,13,4.6,3.04,14826.468,BRA,19.83738982615252,9.604169240886007,9.694749122468377,1.1118575154181305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11519,Thailand,THA,2016,412352789.519611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16409.97,16629.35,16232.15,16215.13,15,44.8,48.45,598.498,BRA,19.83738982615252,6.394423183304893,9.694749122468377,3.8805323383367747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11520,Tunisia,TUN,2016,41802653.6312849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8979.379,8447.175,8380.654,8294.732,2,36.0,36.0,2038.447,BRA,17.54847037948199,7.619943522411872,9.033681233390363,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11521,Tunisia,TUN,2016,41802653.6312849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8979.379,8447.175,8380.654,8294.732,4,36.0,36.0,1300.872,BRA,17.54847037948199,7.170790087815267,9.033681233390363,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11522,Tunisia,TUN,2016,41802653.6312849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8979.379,8447.175,8380.654,8294.732,8,36.0,36.0,778.1210000000003,BRA,17.54847037948199,6.656882039077611,9.033681233390363,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11523,Tunisia,TUN,2016,41802653.6312849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8979.379,8447.175,8380.654,8294.732,9,28.8,0.03,13184.293,BRA,17.54847037948199,9.486781475810073,9.033681233390363,-3.5065578973199822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11524,Tunisia,TUN,2016,41802653.6312849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8979.379,8447.175,8380.654,8294.732,10,15.0,15.0,36.683,BRA,17.54847037948199,3.6023134324843387,9.033681233390363,2.7080502011022096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11525,Tunisia,TUN,2016,41802653.6312849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8979.379,8447.175,8380.654,8294.732,12,25.5,15.0,18085.533,BRA,17.54847037948199,9.802867615889982,9.033681233390363,2.7080502011022096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11526,Tunisia,TUN,2016,41802653.6312849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8979.379,8447.175,8380.654,8294.732,13,36.0,36.0,14.432,BRA,17.54847037948199,2.669447963320268,9.033681233390363,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11527,Tunisia,TUN,2016,41802653.6312849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8979.379,8447.175,8380.654,8294.732,15,29.0,27.85,17395.241,BRA,17.54847037948199,9.763951942045978,9.033681233390363,3.326832966373293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11528,Ukraine,UKR,2016,93355993.6285042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11155.24,10568.55,10689.79,10615.94,2,15.0,15.0,6.653,BRA,18.351930631873795,1.8950678807597503,9.27704435929854,2.7080502011022096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11529,Ukraine,UKR,2016,93355993.6285042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11155.24,10568.55,10689.79,10615.94,3,5.0,5.0,0.857,BRA,18.351930631873795,-0.15431736038435728,9.27704435929854,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11530,Ukraine,UKR,2016,93355993.6285042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11155.24,10568.55,10689.79,10615.94,5,5.0,5.0,3701.065,BRA,18.351930631873795,8.21637589505279,9.27704435929854,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11531,Ukraine,UKR,2016,93355993.6285042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11155.24,10568.55,10689.79,10615.94,7,20.0,20.0,0.037000000000000005,BRA,18.351930631873795,-3.2968373663379125,9.27704435929854,2.9957322735539913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11532,Ukraine,UKR,2016,93355993.6285042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11155.24,10568.55,10689.79,10615.94,8,5.57,0.53,1900.535,BRA,18.351930631873795,7.549890704465989,9.27704435929854,-0.6348782724359695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11533,Ukraine,UKR,2016,93355993.6285042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11155.24,10568.55,10689.79,10615.94,9,3.33,0.02,7879.666,BRA,18.351930631873795,8.972040796166821,9.27704435929854,-3.912023005428147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11534,Ukraine,UKR,2016,93355993.6285042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11155.24,10568.55,10689.79,10615.94,10,10.0,10.0,0.603,BRA,18.351930631873795,-0.5058380822549516,9.27704435929854,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11535,Ukraine,UKR,2016,93355993.6285042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11155.24,10568.55,10689.79,10615.94,12,5.83,2.5,3177.448,BRA,18.351930631873795,8.063833637862821,9.27704435929854,0.9162907318741552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11536,Ukraine,UKR,2016,93355993.6285042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11155.24,10568.55,10689.79,10615.94,13,0.0,0.0,10.258,BRA,18.351930631873795,2.3280578889670767,9.27704435929854,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11537,Ukraine,UKR,2016,93355993.6285042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11155.24,10568.55,10689.79,10615.94,15,2.81,3.86,10.589,BRA,18.351930631873795,2.3598157264483173,9.27704435929854,1.3506671834767394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11538,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,1,0.6,0.02,9058.083,BRA,23.652173684538703,9.111412787244856,8.998200309620696,-3.912023005428147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11539,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,2,2.98,1.45,10091.875,BRA,23.652173684538703,9.219485923635883,8.998200309620696,0.37156355643248296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11540,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,3,0.0,0.0,103533.23,BRA,23.652173684538703,11.54764790295986,8.998200309620696,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11541,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,4,15.74,1.99,74485.03,BRA,23.652173684538703,11.21835344457927,8.998200309620696,0.688134638736401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11542,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,5,0.15,0.56,56248.377,BRA,23.652173684538703,10.93753246631707,8.998200309620696,-0.579818495252942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11543,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,6,0.07,0.1,3362.098,BRA,23.652173684538703,8.120320462859613,8.998200309620696,-2.302585092994045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11544,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,7,2.0,0.16,4191.544,BRA,23.652173684538703,8.3408244414581,8.998200309620696,-1.8325814637483104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11545,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,8,2.09,0.13,114067.153,BRA,23.652173684538703,11.644542615351574,8.998200309620696,-2.0402208285265546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11546,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,9,0.07,0.0,1195453.466,BRA,23.652173684538703,13.994036140823491,8.998200309620696,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11547,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,10,0.68,0.3,55665.545,BRA,23.652173684538703,10.927116652827175,8.998200309620696,-1.203972804325936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11548,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,11,0.15,0.01,9674.683,BRA,23.652173684538703,9.177267752503322,8.998200309620696,-4.605170185988091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11549,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,12,0.25,0.01,4454.218,BRA,23.652173684538703,8.401606791388303,8.998200309620696,-4.605170185988091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11550,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,13,0.0,0.0,9074.825,BRA,23.652173684538703,9.113259375200563,8.998200309620696,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11551,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,14,0.84,0.17,2147.49,BRA,23.652173684538703,7.672054997270153,8.998200309620696,-1.7719568419318752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11552,United States,USA,2016,18707188235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.307,6794.436,8088.514,7887.2,15,1.42,0.09,40525.338,BRA,23.652173684538703,10.609682687099633,8.998200309620696,-2.407945608651872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11553,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,1,0.0,0.0,0.024,BRA,19.507076320605496,-3.729701448634192,8.90150194034655,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11554,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,2,8.41,27.42,107062.072,BRA,19.507076320605496,11.58116405739357,8.90150194034655,3.3112726741341683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11555,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,3,0.0,0.0,16.988,BRA,19.507076320605496,2.8325072124510244,8.90150194034655,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11556,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,4,0.0,0.0,2.989,BRA,19.507076320605496,1.0949388833018008,8.90150194034655,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11557,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,5,0.0,0.0,5406.566999999999,BRA,19.507076320605496,8.595369604799327,8.90150194034655,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11558,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,6,0.0,0.0,0.14300000000000002,BRA,19.507076320605496,-1.9449106487222296,8.90150194034655,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11559,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,7,10.0,10.0,55.26600000000001,BRA,19.507076320605496,4.012157891234153,8.90150194034655,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11560,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,8,8.6,0.79,924.77,BRA,19.507076320605496,6.829545057945576,8.90150194034655,-0.23572233352106986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11561,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,9,3.33,0.0,6860.679,BRA,19.507076320605496,8.833561695413609,8.90150194034655,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11562,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,10,0.0,0.0,61243.736,BRA,19.507076320605496,11.022616853789348,8.90150194034655,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11563,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,11,6.63,5.06,961.621,BRA,19.507076320605496,6.868620402144813,8.90150194034655,1.6213664832993742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11564,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,12,4.79,8.11,7366.222,BRA,19.507076320605496,8.904660235024926,8.90150194034655,2.0930978681273213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11565,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,13,3.67,1.76,1193.082,BRA,19.507076320605496,7.084295154019142,8.90150194034655,0.5653138090500605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11566,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,14,7.5,7.5,7.351,BRA,19.507076320605496,1.9948363583919504,8.90150194034655,2.0149030205422647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11567,South Africa,ZAF,2016,296357282.715109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.119000000002,7900.19,7342.994000000002,7280.526999999999,15,6.88,7.37,4810.513,BRA,19.507076320605496,8.478559010219453,8.90150194034655,1.9974177062012453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11568,Zimbabwe,ZWE,2016,20548678.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8017.05,8348.187,7918.615,7883.486999999999,2,40.0,40.0,343.5680000000001,BRA,16.838307170803443,5.839385054224778,8.976971595778902,3.688879454113936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11569,Zimbabwe,ZWE,2016,20548678.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8017.05,8348.187,7918.615,7883.486999999999,9,40.0,40.0,1.766,BRA,16.838307170803443,0.5687171021817683,8.976971595778902,3.688879454113936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11570,Zimbabwe,ZWE,2016,20548678.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8017.05,8348.187,7918.615,7883.486999999999,12,5.0,5.0,0.047,BRA,16.838307170803443,-3.0576076772720784,8.976971595778902,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
